volume_usd,symbol,date,post_nov_2022
17489269628,USDC,2024-03-15,1
12373832704,USDC,2024-03-16,1
11925580792,USDC,2024-03-17,1
12802524795,USDC,2024-03-18,1
14129126750,USDC,2024-03-19,1
13623240407,USDC,2024-03-20,1
9554155555,USDC,2024-03-21,1
8965555313,USDC,2024-03-22,1
5054824899,USDC,2024-03-23,1
5296441294,USDC,2024-03-24,1
8257351260,USDC,2024-03-25,1
8407213538,USDC,2024-03-26,1
10072829600,USDC,2024-03-27,1
8026263655,USDC,2024-03-28,1
7136644890,USDC,2024-03-29,1
5877790949,USDC,2024-03-30,1
5561724629,USDC,2024-03-31,1
9035171770,USDC,2024-04-01,1
12493890476,USDC,2024-04-02,1
9728672985,USDC,2024-04-03,1
12034799564,USDC,2024-04-04,1
13790745235,USDC,2024-04-05,1
8021149275,USDC,2024-04-06,1
4713439433,USDC,2024-04-07,1
8121148241,USDC,2024-04-08,1
7949691378,USDC,2024-04-09,1
7603456293,USDC,2024-04-10,1
7223448243,USDC,2024-04-11,1
10539883881,USDC,2024-04-12,1
12008147392,USDC,2024-04-13,1
10996382552,USDC,2024-04-14,1
9899289273,USDC,2024-04-15,1
9306979016,USDC,2024-04-16,1
8797320706,USDC,2024-04-17,1
8537096534,USDC,2024-04-18,1
11026707590,USDC,2024-04-19,1
5172051416,USDC,2024-04-20,1
4622993536,USDC,2024-04-21,1
7099413055,USDC,2024-04-22,1
5682840288,USDC,2024-04-23,1
7285867078,USDC,2024-04-24,1
7296808841,USDC,2024-04-25,1
6238863810,USDC,2024-04-26,1
4837869303,USDC,2024-04-27,1
4003587751,USDC,2024-04-28,1
6353850718,USDC,2024-04-29,1
8551034898,USDC,2024-04-30,1
9451759014,USDC,2024-05-01,1
7331043686,USDC,2024-05-02,1
7138386537,USDC,2024-05-03,1
5593446561,USDC,2024-05-04,1
4318363603,USDC,2024-05-05,1
6005322108,USDC,2024-05-06,1
5575954842,USDC,2024-05-07,1
5502550653,USDC,2024-05-08,1
5118793775,USDC,2024-05-09,1
5916392041,USDC,2024-05-10,1
3228859416,USDC,2024-05-11,1
2560805182,USDC,2024-05-12,1
5504768753,USDC,2024-05-13,1
5790525927,USDC,2024-05-14,1
8085028154,USDC,2024-05-15,1
6684369918,USDC,2024-05-16,1
6590780561,USDC,2024-05-17,1
3748984171,USDC,2024-05-18,1
3531934053,USDC,2024-05-19,1
9745625023,USDC,2024-05-20,1
10821965697,USDC,2024-05-21,1
7995414894,USDC,2024-05-22,1
10711191548,USDC,2024-05-23,1
6974788144,USDC,2024-05-24,1
2916318920,USDC,2024-05-25,1
4006530902,USDC,2024-05-26,1
5846002184,USDC,2024-05-27,1
7130885149,USDC,2024-05-28,1
6200045453,USDC,2024-05-29,1
6596463941,USDC,2024-05-30,1
6257893920,USDC,2024-05-31,1
2558109472,USDC,2024-06-01,1
3180459748,USDC,2024-06-02,1
5759511394,USDC,2024-06-03,1
6054685985,USDC,2024-06-04,1
6274992543,USDC,2024-06-05,1
5526353581,USDC,2024-06-06,1
7530255040,USDC,2024-06-07,1
3059267864,USDC,2024-06-08,1
2509473567,USDC,2024-06-09,1
4910419104,USDC,2024-06-10,1
6723356948,USDC,2024-06-11,1
6871867010,USDC,2024-06-12,1
5971089832,USDC,2024-06-13,1
6091367068,USDC,2024-06-14,1
2755427647,USDC,2024-06-15,1
2632098818,USDC,2024-06-16,1
5844947783,USDC,2024-06-17,1
7136467512,USDC,2024-06-18,1
4457463559,USDC,2024-06-19,1
5213531694,USDC,2024-06-20,1
5778982985,USDC,2024-06-21,1
2459845315,USDC,2024-06-22,1
2542629622,USDC,2024-06-23,1
8141512257,USDC,2024-06-24,1
5991607536,USDC,2024-06-25,1
4964437157,USDC,2024-06-26,1
5254114011,USDC,2024-06-27,1
5731112290,USDC,2024-06-28,1
2662005047,USDC,2024-06-29,1
3501717888,USDC,2024-06-30,1
4714986074,USDC,2024-07-01,1
4088170748,USDC,2024-07-02,1
5941703427,USDC,2024-07-03,1
7220316786,USDC,2024-07-04,1
10285011034,USDC,2024-07-05,1
3574500456,USDC,2024-07-06,1
3667249702,USDC,2024-07-07,1
8124831163,USDC,2024-07-08,1
5416525622,USDC,2024-07-09,1
5380030813,USDC,2024-07-10,1
6096076403,USDC,2024-07-11,1
5327947652,USDC,2024-07-12,1
3212398138,USDC,2024-07-13,1
4256989618,USDC,2024-07-14,1
7433084707,USDC,2024-07-15,1
7796844852,USDC,2024-07-16,1
6728358080,USDC,2024-07-17,1
5968408600,USDC,2024-07-18,1
7526347950,USDC,2024-07-19,1
3884141780,USDC,2024-07-20,1
5265680633,USDC,2024-07-21,1
5765488048,USDC,2024-07-22,1
8082893148,USDC,2024-07-23,1
5549791333,USDC,2024-07-24,1
7654250854,USDC,2024-07-25,1
5793637323,USDC,2024-07-26,1
5532713251,USDC,2024-07-27,1
3031560130,USDC,2024-07-28,1
6797227757,USDC,2024-07-29,1
5332646102,USDC,2024-07-30,1
5968875897,USDC,2024-07-31,1
7390211553,USDC,2024-08-01,1
8383547954,USDC,2024-08-02,1
5917141670,USDC,2024-08-03,1
6455293009,USDC,2024-08-04,1
24826261611,USDC,2024-08-05,1
10057433619,USDC,2024-08-06,1
9172640907,USDC,2024-08-07,1
8609634275,USDC,2024-08-08,1
6203173859,USDC,2024-08-09,1
2840668190,USDC,2024-08-10,1
4241023138,USDC,2024-08-11,1
7736713766,USDC,2024-08-12,1
5704692463,USDC,2024-08-13,1
6330884911,USDC,2024-08-14,1
7187161595,USDC,2024-08-15,1
5554835179,USDC,2024-08-16,1
2312459420,USDC,2024-08-17,1
3106041184,USDC,2024-08-18,1
4852810943,USDC,2024-08-19,1
5325316305,USDC,2024-08-20,1
5665095199,USDC,2024-08-21,1
4782782342,USDC,2024-08-22,1
8562443281,USDC,2024-08-23,1
4057904148,USDC,2024-08-24,1
3777049671,USDC,2024-08-25,1
5394349814,USDC,2024-08-26,1
6943030162,USDC,2024-08-27,1
7652368988,USDC,2024-08-28,1
6251270493,USDC,2024-08-29,1
6018973038,USDC,2024-08-30,1
1982580539,USDC,2024-08-31,1
3944521735,USDC,2024-09-01,1
4433901472,USDC,2024-09-02,1
4872467519,USDC,2024-09-03,1
6477656833,USDC,2024-09-04,1
5761221107,USDC,2024-09-05,1
10002129981,USDC,2024-09-06,1
3252565092,USDC,2024-09-07,1
3426790820,USDC,2024-09-08,1
6525561297,USDC,2024-09-09,1
4970979431,USDC,2024-09-10,1
6194531532,USDC,2024-09-11,1
5583428255,USDC,2024-09-12,1
5979995702,USDC,2024-09-13,1
3141619292,USDC,2024-09-14,1
3316385139,USDC,2024-09-15,1
6009825679,USDC,2024-09-16,1
6832779460,USDC,2024-09-17,1
6960600328,USDC,2024-09-18,1
7071100441,USDC,2024-09-19,1
6050168399,USDC,2024-09-20,1
2570745139,USDC,2024-09-21,1
3722435881,USDC,2024-09-22,1
6075070143,USDC,2024-09-23,1
6354408025,USDC,2024-09-24,1
5027597589,USDC,2024-09-25,1
6835010999,USDC,2024-09-26,1
5842305183,USDC,2024-09-27,1
2872721698,USDC,2024-09-28,1
3054087540,USDC,2024-09-29,1
6665769413,USDC,2024-09-30,1
10848900888,USDC,2024-10-01,1
6994868258,USDC,2024-10-02,1
6648292023,USDC,2024-10-03,1
6045872517,USDC,2024-10-04,1
2483346552,USDC,2024-10-05,1
2566380267,USDC,2024-10-06,1
6657443142,USDC,2024-10-07,1
6015193014,USDC,2024-10-08,1
5488861733,USDC,2024-10-09,1
5487546707,USDC,2024-10-10,1
5062260065,USDC,2024-10-11,1
2688400173,USDC,2024-10-12,1
2864489654,USDC,2024-10-13,1
7287349529,USDC,2024-10-14,1
8158392140,USDC,2024-10-15,1
6696380074,USDC,2024-10-16,1
5414632057,USDC,2024-10-17,1
6032177392,USDC,2024-10-18,1
2433012234,USDC,2024-10-19,1
3407729614,USDC,2024-10-20,1
6942827868,USDC,2024-10-21,1
6299084767,USDC,2024-10-22,1
7180272273,USDC,2024-10-23,1
6751752975,USDC,2024-10-24,1
10349261606,USDC,2024-10-25,1
4501871708,USDC,2024-10-26,1
3435115036,USDC,2024-10-27,1
7852957302,USDC,2024-10-28,1
9596165797,USDC,2024-10-29,1
7228206285,USDC,2024-10-30,1
8076588759,USDC,2024-10-31,1
9015564727,USDC,2024-11-01,1
3452412889,USDC,2024-11-02,1
5813342971,USDC,2024-11-03,1
7276116614,USDC,2024-11-04,1
7134708417,USDC,2024-11-05,1
18761282529,USDC,2024-11-06,1
11496612662,USDC,2024-11-07,1
9887580646,USDC,2024-11-08,1
5656279369,USDC,2024-11-09,1
12234527657,USDC,2024-11-10,1
17333067299,USDC,2024-11-11,1
19965628237,USDC,2024-11-12,1
19408804164,USDC,2024-11-13,1
14655228620,USDC,2024-11-14,1
11937522034,USDC,2024-11-15,1
6860911415,USDC,2024-11-16,1
8340439536,USDC,2024-11-17,1
11308072958,USDC,2024-11-18,1
10786686009,USDC,2024-11-19,1
11034592309,USDC,2024-11-20,1
14804992372,USDC,2024-11-21,1
12996186019,USDC,2024-11-22,1
9667189128,USDC,2024-11-23,1
8372990053,USDC,2024-11-24,1
13994888761,USDC,2024-11-25,1
13492395639,USDC,2024-11-26,1
11875242690,USDC,2024-11-27,1
8182163025,USDC,2024-11-28,1
9445741613,USDC,2024-11-29,1
6674129328,USDC,2024-11-30,1
7199615705,USDC,2024-12-01,1
13993252120,USDC,2024-12-02,1
12588468097,USDC,2024-12-03,1
14566231354,USDC,2024-12-04,1
21397586720,USDC,2024-12-05,1
14138620427,USDC,2024-12-06,1
6778500949,USDC,2024-12-07,1
6377521647,USDC,2024-12-08,1
17356499121,USDC,2024-12-09,1
16205054595,USDC,2024-12-10,1
11895234521,USDC,2024-12-11,1
12062083208,USDC,2024-12-12,1
9114211832,USDC,2024-12-13,1
6251462807,USDC,2024-12-14,1
7231351889,USDC,2024-12-15,1
12630474818,USDC,2024-12-16,1
11318307939,USDC,2024-12-17,1
13913234580,USDC,2024-12-18,1
13783077258,USDC,2024-12-19,1
14518266682,USDC,2024-12-20,1
7762954179,USDC,2024-12-21,1
6004278873,USDC,2024-12-22,1
9456995473,USDC,2024-12-23,1
7328436637,USDC,2024-12-24,1
4968406014,USDC,2024-12-25,1
6293907750,USDC,2024-12-26,1
7058593949,USDC,2024-12-27,1
4275867712,USDC,2024-12-28,1
4676908159,USDC,2024-12-29,1
8198256021,USDC,2024-12-30,1
6536628101,USDC,2024-12-31,1
4814331123,USDC,2025-01-01,1
7015734565,USDC,2025-01-02,1
7108083150,USDC,2025-01-03,1
4779945985,USDC,2025-01-04,1
3837973655,USDC,2025-01-05,1
7731799916,USDC,2025-01-06,1
9456450545,USDC,2025-01-07,1
9359722628,USDC,2025-01-08,1
8459464210,USDC,2025-01-09,1
7843222136,USDC,2025-01-10,1
3760069434,USDC,2025-01-11,1
3330316049,USDC,2025-01-12,1
9931508302,USDC,2025-01-13,1
6762370105,USDC,2025-01-14,1
8920524801,USDC,2025-01-15,1
8642062676,USDC,2025-01-16,1
9993616896,USDC,2025-01-17,1
20031244124,USDC,2025-01-18,1
25940426522,USDC,2025-01-19,1
26853357037,USDC,2025-01-20,1
14830922157,USDC,2025-01-21,1
10044372261,USDC,2025-01-22,1
21214955925,USDC,2025-01-23,1
10239429179,USDC,2025-01-24,1
6639518364,USDC,2025-01-25,1
6265241677,USDC,2025-01-26,1
14155994278,USDC,2025-01-27,1
8727690529,USDC,2025-01-28,1
8752826477,USDC,2025-01-29,1
7862432550,USDC,2025-01-30,1
8846936448,USDC,2025-01-31,1
6185622117,USDC,2025-02-01,1
11920276473,USDC,2025-02-02,1
25631139115,USDC,2025-02-03,1
13781033980,USDC,2025-02-04,1
9168611887,USDC,2025-02-05,1
9168007548,USDC,2025-02-06,1
9658671792,USDC,2025-02-07,1
4752901210,USDC,2025-02-08,1
5561659216,USDC,2025-02-09,1
7290485956,USDC,2025-02-10,1
7590822419,USDC,2025-02-11,1
9290154331,USDC,2025-02-12,1
7971520510,USDC,2025-02-13,1
8868475735,USDC,2025-02-14,1
4631171038,USDC,2025-02-15,1
4310300996,USDC,2025-02-16,1
6994398261,USDC,2025-02-17,1
8525503716,USDC,2025-02-18,1
6140029876,USDC,2025-02-19,1
7453422390,USDC,2025-02-20,1
10738574137,USDC,2025-02-21,1
5462121672,USDC,2025-02-22,1
5105617640,USDC,2025-02-23,1
10369215725,USDC,2025-02-24,1
16057418626,USDC,2025-02-25,1
11546719465,USDC,2025-02-26,1
9719464108,USDC,2025-02-27,1
14081466100,USDC,2025-02-28,1
5501083056,USDC,2025-03-01,1
13210357333,USDC,2025-03-02,1
13808944206,USDC,2025-03-03,1
14008589283,USDC,2025-03-04,1
9271446360,USDC,2025-03-05,1
9861139718,USDC,2025-03-06,1
12032728232,USDC,2025-03-07,1
4127743059,USDC,2025-03-08,1
6144542711,USDC,2025-03-09,1
17810860152,USDC,2025-03-10,1
14833420303,USDC,2025-03-11,1
11962339616,USDC,2025-03-12,1
11856838776,USDC,2025-03-13,1
8847938133,USDC,2025-03-14,1
4232926386,USDC,2025-03-15,1
5342376239,USDC,2025-03-16,1
7364251292,USDC,2025-03-17,1
7571744811,USDC,2025-03-18,1
11517621398,USDC,2025-03-19,1
10484925681,USDC,2025-03-20,1
8056596360,USDC,2025-03-21,1
3687086901,USDC,2025-03-22,1
4334955293,USDC,2025-03-23,1
10763138743,USDC,2025-03-24,1
9053718025,USDC,2025-03-25,1
8964829253,USDC,2025-03-26,1
9335553639,USDC,2025-03-27,1
11720323398,USDC,2025-03-28,1
6452445830,USDC,2025-03-29,1
5545589305,USDC,2025-03-30,1
10972505506,USDC,2025-03-31,1
8951500963,USDC,2025-04-01,1
15685504944,USDC,2025-04-02,1
12665493909,USDC,2025-04-03,1
14661520062,USDC,2025-04-04,1
4505740439,USDC,2025-04-05,1
11438674601,USDC,2025-04-06,1
25379799007,USDC,2025-04-07,1
15359090304,USDC,2025-04-08,1
22801529129,USDC,2025-04-09,1
12968188424,USDC,2025-04-10,1
11171173047,USDC,2025-04-11,1
7676882234,USDC,2025-04-12,1
8398473378,USDC,2025-04-13,1
11279262236,USDC,2025-04-14,1
9638173514,USDC,2025-04-15,1
10258839386,USDC,2025-04-16,1
8550832288,USDC,2025-04-17,1
4681472583,USDC,2025-04-18,1
4255964173,USDC,2025-04-19,1
4503260698,USDC,2025-04-20,1
10453764698,USDC,2025-04-21,1
14475389659,USDC,2025-04-22,1
13860599906,USDC,2025-04-23,1
11129405830,USDC,2025-04-24,1
12976876537,USDC,2025-04-25,1
7151498585,USDC,2025-04-26,1
6350730742,USDC,2025-04-27,1
10867333898,USDC,2025-04-28,1
9391457251,USDC,2025-04-29,1
9764127557,USDC,2025-04-30,1
10463292535,USDC,2025-05-01,1
8583953657,USDC,2025-05-02,1
4826910165,USDC,2025-05-03,1
5567029250,USDC,2025-05-04,1
8446419371,USDC,2025-05-05,1
9735549194,USDC,2025-05-06,1
9504150861,USDC,2025-05-07,1
18666751902,USDC,2025-05-08,1
20283556220,USDC,2025-05-09,1
11056735651,USDC,2025-05-10,1
9538712033,USDC,2025-05-11,1
15429153390,USDC,2025-05-12,1
12265069905,USDC,2025-05-13,1
11084092068,USDC,2025-05-14,1
11937891647,USDC,2025-05-15,1
9520953398,USDC,2025-05-16,1
6911257570,USDC,2025-05-17,1
9206519661,USDC,2025-05-18,1
13501319705,USDC,2025-05-19,1
11702597699,USDC,2025-05-20,1
16330278133,USDC,2025-05-21,1
14980112894,USDC,2025-05-22,1
16085759239,USDC,2025-05-23,1
7377433614,USDC,2025-05-24,1
8742768426,USDC,2025-05-25,1
10605358709,USDC,2025-05-26,1
12566362778,USDC,2025-05-27,1
10577895466,USDC,2025-05-28,1
12819165934,USDC,2025-05-29,1
14037798803,USDC,2025-05-30,1
8112828884,USDC,2025-05-31,1
6956757549,USDC,2025-06-01,1
9976424446,USDC,2025-06-02,1
11229827940,USDC,2025-06-03,1
8468630531,USDC,2025-06-04,1
12971199685,USDC,2025-06-05,1
10624202500,USDC,2025-06-06,1
5939831750,USDC,2025-06-07,1
5642596754,USDC,2025-06-08,1
11121173460,USDC,2025-06-09,1
12534543490,USDC,2025-06-10,1
12114377963,USDC,2025-06-11,1
12038406500,USDC,2025-06-12,1
15711024871,USDC,2025-06-13,1
5927291347,USDC,2025-06-14,1
6601492165,USDC,2025-06-15,1
11821030209,USDC,2025-06-16,1
11930708142,USDC,2025-06-17,1
10252994413,USDC,2025-06-18,1
7012804058,USDC,2025-06-19,1
10219555385,USDC,2025-06-20,1
7263078240,USDC,2025-06-21,1
13027778966,USDC,2025-06-22,1
14686763043,USDC,2025-06-23,1
11980793061,USDC,2025-06-24,1
9748172042,USDC,2025-06-25,1
9274454781,USDC,2025-06-26,1
8447973357,USDC,2025-06-27,1
4015558104,USDC,2025-06-28,1
4981220318,USDC,2025-06-29,1
8876089065,USDC,2025-06-30,1
7863372173,USDC,2025-07-01,1
11124702357,USDC,2025-07-02,1
9758263203,USDC,2025-07-03,1
7747270405,USDC,2025-07-04,1
3602760501,USDC,2025-07-05,1
5146917512,USDC,2025-07-06,1
8541090307,USDC,2025-07-07,1
8584432861,USDC,2025-07-08,1
11342438464,USDC,2025-07-09,1
15815857771,USDC,2025-07-10,1
18217653749,USDC,2025-07-11,1
8994227812,USDC,2025-07-12,1
8461787677,USDC,2025-07-13,1
17800069673,USDC,2025-07-14,1
18602272527,USDC,2025-07-15,1
17506051651,USDC,2025-07-16,1
21906138430,USDC,2025-07-17,1
26908573486,USDC,2025-07-18,1
11628426139,USDC,2025-07-19,1
16253482798,USDC,2025-07-20,1
16532954256,USDC,2025-07-21,1
17095427045,USDC,2025-07-22,1
16808656532,USDC,2025-07-23,1
15424381497,USDC,2025-07-24,1
18063900377,USDC,2025-07-25,1
8378511168,USDC,2025-07-26,1
10077840035,USDC,2025-07-27,1
14882841056,USDC,2025-07-28,1
14152832124,USDC,2025-07-29,1
14423286074,USDC,2025-07-30,1
13445008332,USDC,2025-07-31,1
19199023766,USDC,2025-08-01,1
10038466860,USDC,2025-08-02,1
8058008600,USDC,2025-08-03,1
12059949389,USDC,2025-08-04,1
12482917549,USDC,2025-08-05,1
10916165114,USDC,2025-08-06,1
14119800391,USDC,2025-08-07,1
15080567440,USDC,2025-08-08,1
11707660629,USDC,2025-08-09,1
12193306382,USDC,2025-08-10,1
18732918004,USDC,2025-08-11,1
20558939449,USDC,2025-08-12,1
22930563658,USDC,2025-08-13,1
29102475004,USDC,2025-08-14,1
20681294602,USDC,2025-08-15,1
10123245722,USDC,2025-08-16,1
10186621236,USDC,2025-08-17,1
18143039597,USDC,2025-08-18,1
18271587874,USDC,2025-08-19,1
17516160087,USDC,2025-08-20,1
13587141721,USDC,2025-08-21,1
23347410779,USDC,2025-08-22,1
12118973017,USDC,2025-08-23,1
18928901669,USDC,2025-08-24,1
22563572014,USDC,2025-08-25,1
19383954606,USDC,2025-08-26,1
18664613785,USDC,2025-08-27,1
15359022661,USDC,2025-08-28,1
20747617894,USDC,2025-08-29,1
9549055113,USDC,2025-08-30,1
9422306318,USDC,2025-08-31,1
17089848528,USDC,2025-09-01,1
16704202079,USDC,2025-09-02,1
13147418934,USDC,2025-09-03,1
12609800924,USDC,2025-09-04,1
17107891795,USDC,2025-09-05,1
5985125337,USDC,2025-09-06,1
6648281705,USDC,2025-09-07,1
13550807567,USDC,2025-09-08,1
14130609482,USDC,2025-09-09,1
15333630537,USDC,2025-09-10,1
15710414378,USDC,2025-09-11,1
19459637605,USDC,2025-09-12,1
13143947641,USDC,2025-09-13,1
12869800872,USDC,2025-09-14,1
17113358551,USDC,2025-09-15,1
14448278591,USDC,2025-09-16,1
24465422204,USDC,2025-09-17,1
27483010208,USDC,2025-09-18,1
12775678194,USDC,2025-09-19,1
8885529948,USDC,2025-09-20,1
9451899160,USDC,2025-09-21,1
24334552459,USDC,2025-09-22,1
17131156895,USDC,2025-09-23,1
15374932240,USDC,2025-09-24,1
26930517234,USDC,2025-09-25,1
19578086528,USDC,2025-09-26,1
8597379910,USDC,2025-09-27,1
9271470844,USDC,2025-09-28,1
15591146723,USDC,2025-09-29,1
16243262405,USDC,2025-09-30,1
19015696130,USDC,2025-10-01,1
19207540518,USDC,2025-10-02,1
21465642020,USDC,2025-10-03,1
9929127239,USDC,2025-10-04,1
15850637824,USDC,2025-10-05,1
20262848755,USDC,2025-10-06,1
22966777631,USDC,2025-10-07,1
18700124511,USDC,2025-10-08,1
20052145232,USDC,2025-10-09,1
44539851941,USDC,2025-10-10,1
27417334181,USDC,2025-10-11,1
27619798454,USDC,2025-10-12,1
23705141432,USDC,2025-10-13,1
27879677000,USDC,2025-10-14,1
21084302739,USDC,2025-10-15,1
22286952756,USDC,2025-10-16,1
23711670135,USDC,2025-10-17,1
9277791302,USDC,2025-10-18,1
12291952376,USDC,2025-10-19,1
16926508572,USDC,2025-10-20,1
22593232949,USDC,2025-10-21,1
22115266618,USDC,2025-10-22,1
16181704760,USDC,2025-10-23,1
14943172043,USDC,2025-10-24,1
7226602066,USDC,2025-10-25,1
11250914221,USDC,2025-10-26,1
17128050892,USDC,2025-10-27,1
17460882890,USDC,2025-10-28,1
18531597399,USDC,2025-10-29,1
19297317107,USDC,2025-10-30,1
18192736045,USDC,2025-10-31,1
8276413018,USDC,2025-11-01,1
9329717192,USDC,2025-11-02,1
22484873172,USDC,2025-11-03,1
31208623577,USDC,2025-11-04,1
19365140378,USDC,2025-11-05,1
17993806725,USDC,2025-11-06,1
20539763837,USDC,2025-11-07,1
10466745014,USDC,2025-11-08,1
10844489300,USDC,2025-11-09,1
15895450134,USDC,2025-11-10,1
15715033512,USDC,2025-11-11,1
15268281920,USDC,2025-11-12,1
20176471346,USDC,2025-11-13,1
23734959561,USDC,2025-11-14,1
8443360111,USDC,2025-11-15,1
12104296124,USDC,2025-11-16,1
20439106807,USDC,2025-11-17,1
19481280133,USDC,2025-11-18,1
19002018090,USDC,2025-11-19,1
19801458308,USDC,2025-11-20,1
26614932876,USDC,2025-11-21,1
8611853217,USDC,2025-11-22,1
9901038647,USDC,2025-11-23,1
15754929687,USDC,2025-11-24,1
14725488132,USDC,2025-11-25,1
13391097650,USDC,2025-11-26,1
10713071103,USDC,2025-11-27,1
12811581630,USDC,2025-11-28,1
6278622212,USDC,2025-11-29,1
5764967438,USDC,2025-11-30,1
17352100455,USDC,2025-12-01,1
14433976983,USDC,2025-12-02,1
13890740335,USDC,2025-12-03,1
11941001425,USDC,2025-12-04,1
12765146876,USDC,2025-12-05,1
4991035794,USDC,2025-12-06,1
7817626807,USDC,2025-12-07,1
11650628638,USDC,2025-12-08,1
14324888356,USDC,2025-12-09,1
14070562885,USDC,2025-12-10,1
13047985541,USDC,2025-12-11,1
10666488911,USDC,2025-12-12,1
4003035283,USDC,2025-12-13,1
5970103430,USDC,2025-12-14,1
12270727447,USDC,2025-12-15,1
10982481247,USDC,2025-12-16,1
12686054041,USDC,2025-12-17,1
13313661791,USDC,2025-12-18,1
12735656404,USDC,2025-12-19,1
3933444751,USDC,2025-12-20,1
5054508968,USDC,2025-12-21,1
11804145521,USDC,2025-12-22,1
19068730215,USDC,2025-12-23,1
8031421173,USDC,2025-12-24,1
5797792338,USDC,2025-12-25,1
9069358312,USDC,2025-12-26,1
3815119033,USDC,2025-12-27,1
4225982198,USDC,2025-12-28,1
12690592251,USDC,2025-12-29,1
10022484460,USDC,2025-12-30,1
