country_iso3,country_name,year,gdp_per_capita_usd,inflation_cpi_annual_pct,financial_account_baseline,remittances_received_pct_gdp,baseline_year,is_forward_filled
CMR,Cameroon,2022,1604.87726954895,6.24767713343861,60.8737908565624,1.26876259890659,2024,False
CMR,Cameroon,2023,1720.47510154506,7.38281384280984,60.8737908565624,1.61132543192255,2024,False
CMR,Cameroon,2024,1830.00833684727,4.53331349711606,60.8737908565624,1.29492646677846,2024,False
CMR,Cameroon,2025,1830.00833684727,4.53331349711606,60.8737908565624,1.29492646677846,2024,True
COD,"Congo, Dem. Rep.",2020,486.425572682256,,39.2140115142227,2.56157002626062,2024,False
COD,"Congo, Dem. Rep.",2021,595.743074403567,,39.2140115142227,2.28193902407841,2024,False
COD,"Congo, Dem. Rep.",2022,687.738587554685,,39.2140115142227,4.63187810938395,2024,False
COD,"Congo, Dem. Rep.",2023,660.21205238997,,39.2140115142227,4.722354634934,2024,False
COD,"Congo, Dem. Rep.",2024,649.383338556725,,39.2140115142227,2.81943987261584,2024,False
COD,"Congo, Dem. Rep.",2025,649.383338556725,,39.2140115142227,2.81943987261584,2024,True
COG,"Congo, Rep.",2020,1993.586671931,1.79537147083108,55.5760387811851,0.110146373125465,2024,False
COG,"Congo, Rep.",2021,2516.16255145432,1.7156427545126,55.5760387811851,0.296510284243913,2024,False
COG,"Congo, Rep.",2022,2620.83804267402,3.04344334698478,55.5760387811851,0.277926360104092,2024,False
COG,"Congo, Rep.",2023,2477.97845544866,4.30174563591016,55.5760387811851,0.286923412425026,2024,False
COG,"Congo, Rep.",2024,2482.2489948456,3.09143630919166,55.5760387811851,0.279898466738253,2024,False
COG,"Congo, Rep.",2025,2482.2489948456,3.09143630919166,55.5760387811851,0.279898466738253,2024,True
COL,Colombia,2020,5339.68711357943,2.52663500084706,57.0594856281374,2.56133478402854,2024,False
COL,Colombia,2021,6222.62164397614,3.49505757399448,57.0594856281374,2.70254419060708,2024,False
COL,Colombia,2022,6680.44506854481,10.1772313546166,57.0594856281374,2.7354220776326,2024,False
COL,Colombia,2023,7000.83660501046,11.7359044948689,57.0594856281374,2.76052929017364,2024,False
COL,Colombia,2024,7919.20886825345,6.60908593728228,57.0594856281374,2.83493751117081,2024,False
COL,Colombia,2025,7919.20886825345,6.60908593728228,57.0594856281374,2.83493751117081,2024,True
COM,Comoros,2020,1519.34665556206,0.786641929499151,45.4593974142566,18.5971869020176,2024,False
COM,Comoros,2021,1554.97289190153,-0.0044179368234698,45.4593974142566,22.6365373136838,2024,False
COM,Comoros,2022,1465.479642862,12.5320314570999,45.4593974142566,23.054600106625,2024,False
COM,Comoros,2023,1560.27378476855,8.37373955490996,45.4593974142566,23.0303696786832,2024,False
COM,Comoros,2024,1662.75663312504,5.05192609588218,45.4593974142566,19.6005062212167,2024,False
COM,Comoros,2025,1662.75663312504,5.05192609588218,45.4593974142566,19.6005062212167,2024,True
CPV,Cabo Verde,2020,3539.22661248299,0.605795808395385,,12.8536888281673,,False
CPV,Cabo Verde,2021,3971.44409203423,1.86215297494647,,15.3280846738368,,False
CPV,Cabo Verde,2022,4323.31362032709,7.93092925430087,,14.031084297698,,False
CPV,Cabo Verde,2023,4794.90121917259,3.72437517668748,,12.6322620942964,,False
CPV,Cabo Verde,2024,5192.48157325878,1.04817001091965,,12.2547354812686,,False
