date,asset,transfer_volume_usd,post_nov_2022,active_addresses,active_addresses_squared
2023-03-01,USDT,33994082293,1,931758,868172970564
2023-03-02,USDT,28824873446,1,897815,806071774225
2023-03-03,USDT,37747411845,1,868591,754450325281
2023-03-04,USDT,18409338907,1,751833,565252859889
2023-03-05,USDT,19088160147,1,711696,506511196416
2023-03-06,USDT,24736796655,1,845933,715602640489
2023-03-07,USDT,31500223933,1,889942,791996763364
2023-03-08,USDT,31323198703,1,869836,756614666896
2023-03-09,USDT,41653343124,1,918416,843487949056
2023-03-10,USDT,55191206438,1,953663,909473117569
2023-03-11,USDT,65038416671,1,825668,681727646224
2023-03-12,USDT,48442153750,1,732051,535898666601
2023-03-13,USDT,72852500939,1,963097,927555831409
2023-03-14,USDT,74778462453,1,958364,918461556496
2023-03-15,USDT,62575628923,1,948542,899731925764
2023-03-16,USDT,46345690965,1,950568,903579522624
2023-03-17,USDT,61866017598,1,952560,907370553600
2023-03-18,USDT,47735900216,1,803842,646161960964
2023-03-19,USDT,44405090365,1,743718,553116463524
2023-03-20,USDT,54497686907,1,984330,968905548900
2023-03-21,USDT,49904460369,1,920369,847079096161
2023-03-22,USDT,50711682141,1,936741,877483701081
2023-03-23,USDT,39641340671,1,979067,958572190489
2023-03-24,USDT,40600299923,1,917977,842681772529
2023-03-25,USDT,22544554979,1,787185,619660224225
2023-03-26,USDT,21431041962,1,745569,555873133761
2023-03-27,USDT,29216004744,1,977270,955056652900
2023-03-28,USDT,27305773765,1,1037267,1075922829289
2023-03-29,USDT,32050016572,1,1079544,1165415247936
2023-03-30,USDT,34935146979,1,966934,934961360356
2023-03-31,USDT,29809423853,1,988148,976436469904
2023-04-01,USDT,19879792202,1,828029,685632024841
2023-04-02,USDT,21255417929,1,815715,665390961225
2023-04-03,USDT,33940605510,1,1032955,1066996032025
2023-04-04,USDT,28651211704,1,1051606,1105875179236
2023-04-05,USDT,29374587800,1,1012882,1025929945924
2023-04-06,USDT,23758252949,1,1007757,1015574171049
2023-04-07,USDT,19099660090,1,981477,963297101529
2023-04-08,USDT,18174194744,1,961810,925078476100
2023-04-09,USDT,19753710646,1,842986,710625396196
2023-04-10,USDT,27938130200,1,1092739,1194078522121
2023-04-11,USDT,30207674345,1,1099760,1209472057600
2023-04-12,USDT,30471411545,1,1089312,1186600633344
2023-04-13,USDT,30853738919,1,1096539,1202397778521
2023-04-14,USDT,43263085148,1,1115323,1243945394329
2023-04-15,USDT,23715727388,1,896147,803079445609
2023-04-16,USDT,24405645675,1,792880,628658694400
2023-04-17,USDT,32406207872,1,1123448,1262135408704
2023-04-18,USDT,32344221199,1,1107811,1227245211721
2023-04-19,USDT,42801912254,1,1117678,1249204111684
2023-04-20,USDT,36282233270,1,1058745,1120940975025
2023-04-21,USDT,34553496031,1,1009597,1019286102409
2023-04-22,USDT,20337083601,1,766702,587831956804
2023-04-23,USDT,19881820238,1,735548,541030860304
2023-04-24,USDT,25519663344,1,973227,947170793529
2023-04-25,USDT,25931247322,1,1074997,1155618550009
2023-04-26,USDT,43664074716,1,1107244,1225989275536
2023-04-27,USDT,35809974908,1,1084680,1176530702400
2023-04-28,USDT,27117912216,1,1115462,1244255473444
2023-04-29,USDT,16553983401,1,911834,831441243556
2023-04-30,USDT,21489188232,1,903262,815882240644
2023-05-01,USDT,29128129876,1,1119335,1252910842225
2023-05-02,USDT,24895722187,1,1142538,1305393081444
2023-05-03,USDT,29787863486,1,1154174,1332117622276
2023-05-04,USDT,22536823772,1,1144830,1310635728900
2023-05-05,USDT,29375040253,1,1177006,1385343124036
2023-05-06,USDT,27117468583,1,934512,873312678144
2023-05-07,USDT,18725657881,1,849969,722447300961
2023-05-08,USDT,32860419478,1,1061104,1125941698816
2023-05-09,USDT,22126554663,1,1031612,1064223318544
2023-05-10,USDT,31704546238,1,1060996,1125712512016
2023-05-11,USDT,26131663102,1,1060899,1125506688201
2023-05-12,USDT,28824954947,1,1077556,1161126933136
2023-05-13,USDT,15655448449,1,909883,827887073689
2023-05-14,USDT,14874679168,1,875737,766915293169
2023-05-15,USDT,21594744662,1,1134065,1286103424225
2023-05-16,USDT,19841483059,1,1135780,1289996208400
2023-05-17,USDT,24293380413,1,1105165,1221389677225
2023-05-18,USDT,22493741162,1,1061223,1126194255729
2023-05-19,USDT,17414028938,1,1060723,1125133282729
2023-05-20,USDT,11851408172,1,909057,826384629249
2023-05-21,USDT,13532622119,1,819221,671123046841
2023-05-22,USDT,17216429735,1,939324,882329576976
2023-05-23,USDT,21420969303,1,917900,842540410000
2023-05-24,USDT,25306791660,1,927649,860532667201
2023-05-25,USDT,20956153601,1,905508,819944738064
2023-05-26,USDT,19111705070,1,871514,759536652196
2023-05-27,USDT,12433601962,1,846513,716584259169
2023-05-28,USDT,21242373192,1,794460,631166691600
2023-05-29,USDT,22313821215,1,1000409,1000818167281
2023-05-30,USDT,21495789250,1,1010754,1021623648516
2023-05-31,USDT,23174506660,1,1047537,1097333766369
2023-06-01,USDT,20725195153,1,999072,998144861184
2023-06-02,USDT,20867435500,1,991586,983242795396
2023-06-03,USDT,13418796255,1,849449,721563603601
2023-06-04,USDT,14904403851,1,769443,592042530249
2023-06-05,USDT,33807354175,1,1070804,1146621206416
2023-06-06,USDT,30910972861,1,1074104,1153699402816
2023-06-07,USDT,28078183756,1,1056819,1116866398761
2023-06-08,USDT,18183759822,1,1160957,1347821155849
2023-06-09,USDT,18180149900,1,1083602,1174193294404
2023-06-10,USDT,39594900162,1,1174956,1380521601936
2023-06-11,USDT,17537918491,1,1056325,1115822505625
2023-06-12,USDT,21083018568,1,1176483,1384112249289
2023-06-13,USDT,23706670402,1,1177654,1386868943716
2023-06-14,USDT,23021035089,1,1079572,1165475703184
2023-06-15,USDT,26724033220,1,1239891,1537329691881
2023-06-16,USDT,22643402807,1,996389,992791039321
2023-06-17,USDT,16785486745,1,763842,583454600964
2023-06-18,USDT,14276388752,1,687291,472368918681
2023-06-19,USDT,17980147544,1,849323,721349558329
2023-06-20,USDT,27490561659,1,873691,763335963481
2023-06-21,USDT,41597850081,1,873541,763073878681
2023-06-22,USDT,31071097282,1,796730,634778692900
2023-06-23,USDT,31145738921,1,818419,669809659561
2023-06-24,USDT,20749225264,1,737121,543347368641
2023-06-25,USDT,21373038596,1,690870,477301356900
2023-06-26,USDT,26117984793,1,875414,766349671396
2023-06-27,USDT,23449790413,1,863885,746297293225
2023-06-28,USDT,23894930229,1,862653,744170198409
2023-06-29,USDT,21010132360,1,845605,715047816025
2023-06-30,USDT,43642431673,1,934636,873544452496
2023-07-01,USDT,19795362801,1,753844,568280776336
2023-07-02,USDT,20337659643,1,704834,496790967556
2023-07-03,USDT,26282530169,1,919437,845364396969
2023-07-04,USDT,20970952942,1,904093,817384152649
2023-07-05,USDT,21584664810,1,905652,820205545104
2023-07-06,USDT,30430114230,1,901952,813517410304
2023-07-07,USDT,21072109064,1,912552,832751152704
2023-07-08,USDT,13426621991,1,759726,577183595076
2023-07-09,USDT,13296750364,1,718625,516421890625
2023-07-10,USDT,23313495695,1,957212,916254812944
2023-07-11,USDT,18221606248,1,901324,812384952976
2023-07-12,USDT,20685690690,1,891624,794993357376
2023-07-13,USDT,41556380527,1,899497,809094853009
2023-07-14,USDT,39502042324,1,952633,907509632689
2023-07-15,USDT,18925797737,1,868709,754655326681
2023-07-16,USDT,17514358400,1,904590,818283068100
2023-07-17,USDT,24482827973,1,931092,866932312464
2023-07-18,USDT,22117323145,1,952387,907040997769
2023-07-19,USDT,21629091201,1,899023,808242354529
2023-07-20,USDT,25849427845,1,894338,799840458244
2023-07-21,USDT,21736934537,1,943299,889813003401
2023-07-22,USDT,15361411060,1,724840,525393025600
2023-07-23,USDT,15719491555,1,668319,446650285761
2023-07-24,USDT,24790908035,1,958639,918988732321
2023-07-25,USDT,18046684131,1,940872,885240120384
2023-07-26,USDT,22065183057,1,951521,905392213441
2023-07-27,USDT,17964435031,1,889842,791818784964
2023-07-28,USDT,17371797760,1,862254,743481960516
2023-07-29,USDT,11962846967,1,729259,531818689081
2023-07-30,USDT,15914742870,1,720664,519356600896
2023-07-31,USDT,18354638255,1,999169,998338690561
2023-08-01,USDT,27115449240,1,1039177,1079888837329
2023-08-02,USDT,26312546015,1,1010087,1020275747569
2023-08-03,USDT,20365437032,1,982402,965113689604
2023-08-04,USDT,20189124066,1,992290,984639444100
2023-08-05,USDT,14278737533,1,751001,564002502001
2023-08-06,USDT,14800094198,1,707979,501234264441
2023-08-07,USDT,23981817200,1,1092024,1192516416576
2023-08-08,USDT,25874561718,1,1035937,1073165467969
2023-08-09,USDT,22920990916,1,941091,885652270281
2023-08-10,USDT,18525528096,1,952496,907248630016
2023-08-11,USDT,16439483171,1,878560,771867673600
2023-08-12,USDT,11930000390,1,742271,550966237441
2023-08-13,USDT,14122729675,1,694976,482991640576
2023-08-14,USDT,20154696560,1,914516,836339514256
2023-08-15,USDT,21720437145,1,923932,853650340624
2023-08-16,USDT,24501625172,1,898199,806761443601
2023-08-17,USDT,46202367641,1,913322,834157075684
2023-08-18,USDT,34300507987,1,907096,822823153216
2023-08-19,USDT,17888080535,1,745596,555913395216
2023-08-20,USDT,15722340351,1,710761,505181199121
2023-08-21,USDT,21350289570,1,884584,782488853056
2023-08-22,USDT,24087904847,1,859188,738204019344
2023-08-23,USDT,25410027986,1,857561,735410868721
2023-08-24,USDT,20070736123,1,838441,702983310481
2023-08-25,USDT,19999153582,1,847983,719075168289
2023-08-26,USDT,11240935990,1,722527,522045265729
2023-08-27,USDT,12072570625,1,712830,508126608900
2023-08-28,USDT,18160207139,1,880222,774790769284
2023-08-29,USDT,39257157473,1,913791,835013991681
2023-08-30,USDT,22718699935,1,914114,835604404996
2023-08-31,USDT,27302426037,1,910588,829170505744
2023-09-01,USDT,25428948060,1,932654,869843483716
2023-09-02,USDT,16557766093,1,786938,619271415844
2023-09-03,USDT,14510340452,1,740837,548839460569
2023-09-04,USDT,17920742517,1,904949,818932692601
2023-09-05,USDT,18323727990,1,944053,891236066809
2023-09-06,USDT,19715200487,1,890045,792180102025
2023-09-07,USDT,18242134001,1,890162,792388386244
2023-09-08,USDT,17906934253,1,886785,786387636225
2023-09-09,USDT,10128707374,1,749211,561317122521
2023-09-10,USDT,15171173010,1,722420,521890656400
2023-09-11,USDT,24658044680,1,915255,837691715025
2023-09-12,USDT,26626307087,1,882465,778744476225
2023-09-13,USDT,20526953164,1,867950,753337202500
2023-09-14,USDT,21251601415,1,881166,776453519556
2023-09-15,USDT,19295499486,1,915413,837980960569
2023-09-16,USDT,14317870597,1,786781,619024341961
2023-09-17,USDT,12731066338,1,771778,595641281284
2023-09-18,USDT,23169510106,1,986810,973793976100
2023-09-19,USDT,19869924197,1,1034802,1070815179204
2023-09-20,USDT,20831080166,1,1002883,1005774311689
2023-09-21,USDT,65289803093,1,1037138,1075655231044
2023-09-22,USDT,16422421266,1,976384,953325715456
2023-09-23,USDT,12105054638,1,828066,685693300356
2023-09-24,USDT,13177215723,1,797769,636435377361
2023-09-25,USDT,18410794811,1,1001775,1003553150625
2023-09-26,USDT,17449026978,1,1022370,1045240416900
2023-09-27,USDT,21012429240,1,999174,998348682276
2023-09-28,USDT,23496469874,1,1131744,1280844481536
2023-09-29,USDT,33744855887,1,922107,850281319449
2023-09-30,USDT,28335840810,1,879325,773212455625
2023-10-01,USDT,26887832164,1,833442,694625567364
2023-10-02,USDT,33775951107,1,990110,980317812100
2023-10-03,USDT,28992376862,1,954740,911528467600
2023-10-04,USDT,21138935230,1,971145,943122611025
2023-10-05,USDT,18816329985,1,970026,940950440676
2023-10-06,USDT,19152176768,1,1025970,1052614440900
2023-10-07,USDT,11006329208,1,905452,819843324304
2023-10-08,USDT,12488411034,1,845132,714248097424
2023-10-09,USDT,20684218429,1,1010463,1021035474369
2023-10-10,USDT,17384784047,1,987206,974575686436
2023-10-11,USDT,19945698427,1,975773,952132947529
2023-10-12,USDT,16234691731,1,963046,927457598116
2023-10-13,USDT,21158055012,1,975011,950646450121
2023-10-14,USDT,9989859215,1,830985,690536070225
2023-10-15,USDT,12496424347,1,811886,659158876996
2023-10-16,USDT,47707269941,1,1006938,1013924135844
2023-10-17,USDT,38333912794,1,980678,961729339684
2023-10-18,USDT,32819081997,1,956877,915613593129
2023-10-19,USDT,33070893762,1,971484,943781162256
2023-10-20,USDT,40795586179,1,1009798,1019692000804
2023-10-21,USDT,31214248865,1,858262,736613660644
2023-10-22,USDT,33182189773,1,848456,719877583936
2023-10-23,USDT,50238491833,1,1004378,1008775166884
2023-10-24,USDT,60389981030,1,1068102,1140841882404
2023-10-25,USDT,37032981246,1,1100503,1211106853009
2023-10-26,USDT,34400726384,1,1020935,1042308274225
2023-10-27,USDT,26940157935,1,1057173,1117614751929
2023-10-28,USDT,17102158535,1,939481,882624549361
2023-10-29,USDT,17945833722,1,953511,909183227121
2023-10-30,USDT,28763511481,1,1102954,1216507526116
2023-10-31,USDT,29335341382,1,1153452,1330451516304
2023-11-01,USDT,39913237495,1,1192391,1421796296881
2023-11-02,USDT,37061602828,1,1099238,1208324180644
2023-11-03,USDT,30750864935,1,1164394,1355813387236
2023-11-04,USDT,20039891292,1,924501,854702099001
2023-11-05,USDT,27539467535,1,923249,852388716001
2023-11-06,USDT,28998480107,1,964249,929776134001
2023-11-07,USDT,37131401565,1,981964,964253297296
2023-11-08,USDT,31439123893,1,965847,932860427409
2023-11-09,USDT,71681797266,1,1008917,1017913512889
2023-11-10,USDT,50393389957,1,997839,995682669921
2023-11-11,USDT,40492882175,1,909227,826693737529
2023-11-12,USDT,34090921591,1,824387,679613925769
2023-11-13,USDT,47623447835,1,1029586,1060047331396
2023-11-14,USDT,47902433059,1,1017795,1035906662025
2023-11-15,USDT,49894898098,1,1042896,1087632066816
2023-11-16,USDT,52458412049,1,1002899,1005806404201
2023-11-17,USDT,45809290050,1,986154,972499711716
2023-11-18,USDT,30549410765,1,858184,736479777856
2023-11-19,USDT,28609109544,1,888007,788556432049
2023-11-20,USDT,40570824216,1,1133343,1284466355649
2023-11-21,USDT,48932459629,1,1127640,1271571969600
2023-11-22,USDT,43622993259,1,1078302,1162735203204
2023-11-23,USDT,28640324596,1,971119,943072112161
2023-11-24,USDT,40071555958,1,948579,899802119241
2023-11-25,USDT,23045093192,1,824214,679328717796
2023-11-26,USDT,30299804822,1,776764,603362311696
2023-11-27,USDT,38568585545,1,973406,947519240836
2023-11-28,USDT,37720536626,1,955757,913471443049
2023-11-29,USDT,35115076722,1,992703,985459246209
2023-11-30,USDT,29247809691,1,989742,979589226564
2023-12-01,USDT,36738335582,1,1014461,1029131120521
2023-12-02,USDT,31086578261,1,847620,718459664400
2023-12-03,USDT,32506614462,1,816328,666391403584
2023-12-04,USDT,74534917166,1,1041870,1085493096900
2023-12-05,USDT,59504264657,1,1030803,1062554824809
2023-12-06,USDT,57074332907,1,1002251,1004507067001
2023-12-07,USDT,52213979484,1,1038122,1077697286884
2023-12-08,USDT,48979635040,1,1017160,1034614465600
2023-12-09,USDT,45714652119,1,882043,777999853849
2023-12-10,USDT,32521476893,1,829726,688445235076
2023-12-11,USDT,73473005079,1,1030345,1061610819025
2023-12-12,USDT,50960203250,1,996454,992920574116
2023-12-13,USDT,52038965688,1,981461,963265694521
2023-12-14,USDT,50697278985,1,1002469,1004944095961
2023-12-15,USDT,45289072124,1,1025498,1051646148004
2023-12-16,USDT,34866731284,1,845728,715255849984
2023-12-17,USDT,34792857542,1,806789,650908490521
2023-12-18,USDT,47767663338,1,1108028,1227726048784
2023-12-19,USDT,44657013334,1,1018395,1037128376025
2023-12-20,USDT,50936892565,1,1030369,1061660276161
2023-12-21,USDT,48533420642,1,959499,920638331001
2023-12-22,USDT,52902171478,1,964726,930696255076
2023-12-23,USDT,36651294683,1,862801,744425565601
2023-12-24,USDT,49444358257,1,818524,669981538576
2023-12-25,USDT,61756563211,1,900203,810365441209
2023-12-26,USDT,63483140133,1,947450,897661502500
2023-12-27,USDT,56078039633,1,958383,918497974689
2023-12-28,USDT,59086706628,1,997220,994447728400
2023-12-29,USDT,52443392742,1,1006254,1012547112516
2023-12-30,USDT,31559955137,1,816473,666628159729
2023-12-31,USDT,33159237822,1,755605,570938916025
2024-01-01,USDT,35556530943,1,763762,583332392644
2024-01-02,USDT,59445456300,1,922049,850174358401
2024-01-03,USDT,87663506544,1,987546,975247102116
2024-01-04,USDT,54080510298,1,937578,879052506084
2024-01-05,USDT,53743098427,1,932499,869554385001
2024-01-06,USDT,32532178110,1,811904,659188105216
2024-01-07,USDT,32666859534,1,762545,581474877025
2024-01-08,USDT,61906019146,1,975474,951549524676
2024-01-09,USDT,61396977432,1,979553,959524079809
2024-01-10,USDT,80427898461,1,1005331,1010690419561
2024-01-11,USDT,78116360556,1,1032889,1066859686321
2024-01-12,USDT,71993899911,1,980174,960741070276
2024-01-13,USDT,38741665180,1,820212,672747724944
2024-01-14,USDT,35054633394,1,775221,600967598841
2024-01-15,USDT,41325317168,1,986907,973985426649
2024-01-16,USDT,43063894677,1,950294,903058686436
2024-01-17,USDT,39917312476,1,941340,886120995600
2024-01-18,USDT,46185843187,1,959252,920164399504
2024-01-19,USDT,46650934337,1,992926,985902041476
2024-01-20,USDT,25670327311,1,845065,714134854225
2024-01-21,USDT,21953622854,1,811373,658326145129
2024-01-22,USDT,49537774963,1,992309,984677151481
2024-01-23,USDT,52394904183,1,970440,941753793600
2024-01-24,USDT,38440622439,1,932127,868860744129
2024-01-25,USDT,33716145309,1,917221,841294362841
2024-01-26,USDT,42091434921,1,912402,832477409604
2024-01-27,USDT,23232564659,1,820823,673750397329
2024-01-28,USDT,29379055847,1,781024,609998488576
2024-01-29,USDT,35674653681,1,931973,868573672729
2024-01-30,USDT,41189878063,1,948014,898730544196
2024-01-31,USDT,41189878063,1,986818,973809765124
2024-02-01,USDT,37397906057,1,995024,990072760576
2024-02-02,USDT,32455547367,1,960694,922932961636
2024-02-03,USDT,19986631753,1,833623,694927306129
2024-02-04,USDT,22080787677,1,779782,608059967524
2024-02-05,USDT,30574227480,1,975112,950843412544
2024-02-06,USDT,31068605844,1,937083,878124548889
2024-02-07,USDT,36206749333,1,911442,830726519364
2024-02-08,USDT,41495353803,1,884993,783212610049
2024-02-09,USDT,55541686302,1,868346,754024775716
2024-02-10,USDT,28746535798,1,710596,504946675216
2024-02-11,USDT,31433121648,1,686408,471155942464
2024-02-12,USDT,50194735130,1,841914,708819183396
2024-02-13,USDT,57692446059,1,874896,765443010816
2024-02-14,USDT,64385254811,1,894819,800701042761
2024-02-15,USDT,69469934488,1,928896,862847778816
2024-02-16,USDT,53607476361,1,916243,839501235049
2024-02-17,USDT,45457904701,1,816267,666291815289
2024-02-18,USDT,49507723529,1,809743,655683726049
2024-02-19,USDT,49248059896,1,982703,965705186209
2024-02-20,USDT,66817806001,1,993664,987368144896
2024-02-21,USDT,59273333052,1,972059,944898699481
2024-02-22,USDT,55760174038,1,968169,937351212561
2024-02-23,USDT,49400677249,1,931274,867271263076
2024-02-24,USDT,33883854964,1,823911,678829335921
2024-02-25,USDT,36679935803,1,819819,672103192761
2024-02-26,USDT,62980327478,1,1020278,1040967197284
2024-02-27,USDT,81780866102,1,1077945,1161965423025
2024-02-28,USDT,128007189181,1,1148624,1319337093376
2024-02-29,USDT,111968615893,1,1156468,1337418235024
2024-03-01,USDT,76389482142,1,1140853,1301545567609
2024-03-02,USDT,67653795192,1,1031834,1064681403556
2024-03-03,USDT,70762304723,1,969195,939338948025
2024-03-04,USDT,123818816561,1,1162767,1352027096289
2024-03-05,USDT,189867087465,1,1270273,1613593494529
2024-03-06,USDT,128487768220,1,1143142,1306773632164
2024-03-07,USDT,95225950701,1,1116783,1247204269089
2024-03-08,USDT,108030960578,1,1092720,1194036998400
2024-03-09,USDT,63272520530,1,996612,993235478544
2024-03-10,USDT,77540921867,1,952466,907191481156
2024-03-11,USDT,118434243798,1,1143812,1308305891344
2024-03-12,USDT,115805937864,1,1114515,1242143685225
2024-03-13,USDT,95338044782,1,1113213,1239243183369
2024-03-14,USDT,116520409213,1,1111960,1236455041600
2024-03-15,USDT,145040404215,1,1157164,1339028522896
2024-03-16,USDT,101796439885,1,1007194,1014439753636
2024-03-17,USDT,90407787768,1,966238,933615872644
2024-03-18,USDT,98373958984,1,1106987,1225420218169
2024-03-19,USDT,137581151030,1,1135450,1289246702500
2024-03-20,USDT,122985298758,1,1114249,1241550834001
2024-03-21,USDT,87543595572,1,1082185,1171124374225
2024-03-22,USDT,81269693027,1,1059065,1121618674225
2024-03-23,USDT,53727479558,1,924385,854487628225
2024-03-24,USDT,53627981617,1,882600,778982760000
2024-03-25,USDT,81204666738,1,1086691,1180897329481
2024-03-26,USDT,77399464621,1,1129990,1276877400100
2024-03-27,USDT,83797223894,1,1095899,1200994618201
2024-03-28,USDT,73312354659,1,1064688,1133560537344
2024-03-29,USDT,61237744035,1,1013991,1028177748081
2024-03-30,USDT,46808102783,1,906883,822436775689
2024-03-31,USDT,45354730502,1,906920,822503886400
2024-04-01,USDT,75369785257,1,1109009,1229900962081
2024-04-02,USDT,96522021189,1,1117963,1249841269369
2024-04-03,USDT,72294081106,1,1101142,1212513704164
2024-04-04,USDT,68789308326,1,1060013,1123627560169
2024-04-05,USDT,64371464433,1,1068711,1142143201521
2024-04-06,USDT,41022568112,1,902127,813833124129
2024-04-07,USDT,45028594985,1,888218,788931215524
2024-04-08,USDT,69769294376,1,1084694,1176561073636
2024-04-09,USDT,70338237086,1,1077282,1160536507524
2024-04-10,USDT,68657000944,1,1049360,1101156409600
2024-04-11,USDT,57625638532,1,1035817,1072916857489
2024-04-12,USDT,96319763859,1,1099460,1208812291600
2024-04-13,USDT,118933111448,1,997666,995337447556
2024-04-14,USDT,98630391164,1,924526,854748324676
2024-04-15,USDT,87031799798,1,1095603,1200345933609
2024-04-16,USDT,77388159492,1,1091142,1190590864164
2024-04-17,USDT,71118551643,1,1063932,1131951300624
2024-04-18,USDT,63558115213,1,1037377,1076151040129
2024-04-19,USDT,84354523666,1,1049859,1102203919881
2024-04-20,USDT,45625971025,1,919285,845084911225
2024-04-21,USDT,40914266460,1,860588,740611705744
2024-04-22,USDT,52741030322,1,1032698,1066465159204
2024-04-23,USDT,49389574681,1,1050404,1103348563216
2024-04-24,USDT,60998445931,1,1026446,1053591390916
2024-04-25,USDT,56150133824,1,1001362,1002725855044
2024-04-26,USDT,45201516166,1,972757,946256181049
2024-04-27,USDT,40609767473,1,859890,739410812100
2024-04-28,USDT,36114073992,1,838350,702830722500
2024-04-29,USDT,49733140585,1,1014282,1028767975524
2024-04-30,USDT,66092463422,1,1061032,1125788905024
2024-05-01,USDT,76859530069,1,1031949,1064918738601
2024-05-02,USDT,54769809487,1,1013080,1026331086400
2024-05-03,USDT,53871028495,1,999049,998098904401
2024-05-04,USDT,39527945715,1,880434,775164028356
2024-05-05,USDT,36224596673,1,848262,719548420644
2024-05-06,USDT,52931405950,1,1034716,1070637200656
2024-05-07,USDT,46143834059,1,1037295,1075980917025
2024-05-08,USDT,46623837988,1,1034600,1070397160000
2024-05-09,USDT,46236991775,1,1002199,1004402835601
2024-05-10,USDT,50244486838,1,1304875,1702698765625
2024-05-11,USDT,29171047578,1,982844,965982328336
2024-05-12,USDT,25865589825,1,907988,824442208144
2024-05-13,USDT,53205467613,1,1108022,1227712752484
2024-05-14,USDT,57380795961,1,1132597,1282775964409
2024-05-15,USDT,70663923975,1,1188674,1412945878276
2024-05-16,USDT,62000126842,1,1214469,1474934951961
2024-05-17,USDT,56249728895,1,1225692,1502320878864
2024-05-18,USDT,39091871989,1,1064112,1132334348544
2024-05-19,USDT,38312293613,1,997752,995509053504
2024-05-20,USDT,86442004708,1,1190628,1417595034384
2024-05-21,USDT,104832621504,1,1227955,1507873482025
2024-05-22,USDT,75458368905,1,1147148,1315948533904
2024-05-23,USDT,107880114240,1,1107113,1225699194769
2024-05-24,USDT,68659164363,1,1086302,1180052035204
2024-05-25,USDT,41182549806,1,932573,869692400329
2024-05-26,USDT,44796186073,1,883848,781187287104
2024-05-27,USDT,64469471473,1,1059451,1122436421401
2024-05-28,USDT,75112778670,1,1071369,1147831534161
2024-05-29,USDT,64306272506,1,1051719,1106112854961
2024-05-30,USDT,66107540689,1,1078083,1162262954889
2024-05-31,USDT,58892635053,1,1140910,1301675628100
2024-06-01,USDT,34114810017,1,1042256,1086297569536
2024-06-02,USDT,47966136014,1,932517,869587955289
2024-06-03,USDT,66326852767,1,1143723,1308102300729
2024-06-04,USDT,64592711851,1,1106381,1224078917161
2024-06-05,USDT,67311453236,1,1123840,1263016345600
2024-06-06,USDT,58624834999,1,1097082,1203588914724
2024-06-07,USDT,83727148277,1,1149688,1321782497344
2024-06-08,USDT,42654042043,1,947572,897892695184
2024-06-09,USDT,38460275023,1,890258,792559306564
2024-06-10,USDT,51346980569,1,1104126,1219094223876
2024-06-11,USDT,72360838236,1,1224072,1498352261184
2024-06-12,USDT,67692265125,1,1160155,1345959624025
2024-06-13,USDT,56101863399,1,1111989,1236519536121
2024-06-14,USDT,56734383862,1,1146830,1315219048900
2024-06-15,USDT,35823242153,1,1011551,1023235425601
2024-06-16,USDT,31962850043,1,944210,891532524100
2024-06-17,USDT,60712949361,1,1154211,1332203032521
2024-06-18,USDT,78695656625,1,1198655,1436773809025
2024-06-19,USDT,48283435769,1,1086285,1180015101225
2024-06-20,USDT,53052487180,1,1114823,1242830321329
2024-06-21,USDT,52864626463,1,1085050,1177333502500
2024-06-22,USDT,26893846849,1,921406,848989016836
2024-06-23,USDT,29265392695,1,872515,761282425225
2024-06-24,USDT,75556423079,1,1156972,1338584208784
2024-06-25,USDT,52502040528,1,1137606,1294147411236
2024-06-26,USDT,44813407523,1,1112916,1238582023056
2024-06-27,USDT,45267792573,1,1070516,1146004506256
2024-06-28,USDT,48868972915,1,1073331,1152039435561
2024-06-29,USDT,28311234049,1,926836,859024970896
2024-06-30,USDT,34937001727,1,968847,938664509409
2024-07-01,USDT,45876476553,1,1224693,1499872944249
2024-07-02,USDT,39391729670,1,1101625,1213577640625
2024-07-03,USDT,57042672759,1,1122526,1260064620676
2024-07-04,USDT,74732714381,1,1126420,1268822016400
2024-07-05,USDT,104430727675,1,1191353,1419321970609
2024-07-06,USDT,43532116200,1,927612,860464022544
2024-07-07,USDT,42863990186,1,889067,790440130489
2024-07-08,USDT,74590713592,1,1111278,1234938793284
2024-07-09,USDT,52771534181,1,1067689,1139959800721
2024-07-10,USDT,48310166694,1,1105388,1221882630544
2024-07-11,USDT,52287657808,1,1094760,1198499457600
2024-07-12,USDT,46446510451,1,1091620,1191634224400
2024-07-13,USDT,34421372740,1,946751,896337456001
2024-07-14,USDT,41068191081,1,952519,907292445361
2024-07-15,USDT,66578959504,1,1153168,1329796436224
2024-07-16,USDT,76288567031,1,1113538,1239966877444
2024-07-17,USDT,61898179810,1,1085662,1178661978244
2024-07-18,USDT,53674693484,1,1058324,1120049688976
2024-07-19,USDT,64622483446,1,1065050,1134331502500
2024-07-20,USDT,40368955293,1,926685,858745089225
2024-07-21,USDT,50474174912,1,895052,801118082704
2024-07-22,USDT,52730305555,1,1099825,1209615030625
2024-07-23,USDT,67217361972,1,1060562,1124791755844
2024-07-24,USDT,51701005917,1,1024947,1050516352809
2024-07-25,USDT,69959674584,1,1070586,1146154383396
2024-07-26,USDT,52685688859,1,1031750,1064508062500
2024-07-27,USDT,55047490100,1,883216,780070502656
2024-07-28,USDT,33668335667,1,844197,712668574809
2024-07-29,USDT,63609014546,1,1099762,1209476456644
2024-07-30,USDT,51267032806,1,1066074,1136513773476
2024-07-31,USDT,52003171104,1,1116048,1245563138304
2024-08-01,USDT,65833386618,1,1150432,1323493786624
