asset,time,PriceUSD
trx,2025-04-30T00:00:00.000000000Z,0.246837064650181
trx,2025-05-01T00:00:00.000000000Z,0.244611346930295
trx,2025-05-02T00:00:00.000000000Z,0.248157131682235
trx,2025-05-03T00:00:00.000000000Z,0.245567708195663
trx,2025-05-04T00:00:00.000000000Z,0.246596181156221
trx,2025-05-05T00:00:00.000000000Z,0.248447122871702
trx,2025-05-06T00:00:00.000000000Z,0.24585209352227
trx,2025-05-07T00:00:00.000000000Z,0.248920229987111
trx,2025-05-08T00:00:00.000000000Z,0.256868959954863
trx,2025-05-09T00:00:00.000000000Z,0.260117858505021
trx,2025-05-10T00:00:00.000000000Z,0.265438316707609
trx,2025-05-11T00:00:00.000000000Z,0.265257599439469
trx,2025-05-12T00:00:00.000000000Z,0.271860620958234
trx,2025-05-13T00:00:00.000000000Z,0.27103657433294
trx,2025-05-14T00:00:00.000000000Z,0.27487945538608
trx,2025-05-15T00:00:00.000000000Z,0.272747090191363
trx,2025-05-16T00:00:00.000000000Z,0.272082851687737
trx,2025-05-17T00:00:00.000000000Z,0.269519969726108
trx,2025-05-18T00:00:00.000000000Z,0.266810800715971
trx,2025-05-19T00:00:00.000000000Z,0.266591294282963
trx,2025-05-20T00:00:00.000000000Z,0.26901830737832
trx,2025-05-21T00:00:00.000000000Z,0.268606457159207
trx,2025-05-22T00:00:00.000000000Z,0.27495874856363
trx,2025-05-23T00:00:00.000000000Z,0.268763667204565
trx,2025-05-24T00:00:00.000000000Z,0.270471271158204
trx,2025-05-25T00:00:00.000000000Z,0.271666070528583
trx,2025-05-26T00:00:00.000000000Z,0.274142074928832
trx,2025-05-27T00:00:00.000000000Z,0.27769538190144
trx,2025-05-28T00:00:00.000000000Z,0.273563369693056
trx,2025-05-29T00:00:00.000000000Z,0.274273767172829
trx,2025-05-30T00:00:00.000000000Z,0.267239637424238
trx,2025-05-31T00:00:00.000000000Z,0.26577944620629
trx,2025-06-01T00:00:00.000000000Z,0.27113738718661
trx,2025-06-02T00:00:00.000000000Z,0.268921466235084
trx,2025-06-03T00:00:00.000000000Z,0.270489000565173
trx,2025-06-04T00:00:00.000000000Z,0.274411443097405
trx,2025-06-05T00:00:00.000000000Z,0.280524965098344
trx,2025-06-06T00:00:00.000000000Z,0.277613359341481
trx,2025-06-07T00:00:00.000000000Z,0.286814069459746
trx,2025-06-08T00:00:00.000000000Z,0.281978401564353
trx,2025-06-09T00:00:00.000000000Z,0.287278170977886
trx,2025-06-10T00:00:00.000000000Z,0.29143429939452
trx,2025-06-11T00:00:00.000000000Z,0.279108775619762
trx,2025-06-12T00:00:00.000000000Z,0.272158194050194
trx,2025-06-13T00:00:00.000000000Z,0.270165086671171
trx,2025-06-14T00:00:00.000000000Z,0.271169218630588
trx,2024-11-27T00:00:00.000000000Z,0.201461391750223
trx,2024-11-28T00:00:00.000000000Z,0.203345396990095
trx,2024-11-29T00:00:00.000000000Z,0.204562665215385
