asset,time,TxTfrCnt
usdt_eth,2023-05-15T00:00:00.000000000Z,107282
usdt_eth,2023-05-16T00:00:00.000000000Z,109080
usdt_eth,2023-05-17T00:00:00.000000000Z,105265
usdt_eth,2023-05-18T00:00:00.000000000Z,110336
usdt_eth,2023-05-19T00:00:00.000000000Z,112223
usdt_eth,2023-05-20T00:00:00.000000000Z,80610
usdt_eth,2023-05-21T00:00:00.000000000Z,82673
usdt_eth,2023-05-22T00:00:00.000000000Z,110229
usdt_eth,2023-05-23T00:00:00.000000000Z,109771
usdt_eth,2023-05-24T00:00:00.000000000Z,113783
usdt_eth,2023-05-25T00:00:00.000000000Z,116753
usdt_eth,2023-05-26T00:00:00.000000000Z,108314
usdt_eth,2023-05-27T00:00:00.000000000Z,82052
usdt_eth,2023-05-28T00:00:00.000000000Z,76738
usdt_eth,2023-05-29T00:00:00.000000000Z,103211
usdt_eth,2023-05-30T00:00:00.000000000Z,102608
usdt_eth,2023-05-31T00:00:00.000000000Z,114739
usdt_eth,2023-06-01T00:00:00.000000000Z,111363
usdt_eth,2023-06-02T00:00:00.000000000Z,109898
usdt_eth,2023-06-03T00:00:00.000000000Z,85173
usdt_eth,2023-06-04T00:00:00.000000000Z,84112
usdt_eth,2023-06-05T00:00:00.000000000Z,131115
usdt_eth,2023-06-06T00:00:00.000000000Z,135243
usdt_eth,2023-06-07T00:00:00.000000000Z,117991
usdt_eth,2023-06-08T00:00:00.000000000Z,114081
usdt_eth,2023-06-09T00:00:00.000000000Z,114404
usdt_eth,2023-06-10T00:00:00.000000000Z,138058
usdt_eth,2023-06-11T00:00:00.000000000Z,131493
usdt_eth,2023-06-12T00:00:00.000000000Z,118451
usdt_eth,2023-06-13T00:00:00.000000000Z,116624
usdt_eth,2023-06-14T00:00:00.000000000Z,115189
usdt_eth,2023-06-15T00:00:00.000000000Z,141257
usdt_eth,2023-06-16T00:00:00.000000000Z,119817
usdt_eth,2023-06-17T00:00:00.000000000Z,87835
usdt_eth,2023-06-18T00:00:00.000000000Z,75137
usdt_eth,2023-06-19T00:00:00.000000000Z,106161
usdt_eth,2023-06-20T00:00:00.000000000Z,113441
usdt_eth,2023-06-21T00:00:00.000000000Z,127800
usdt_eth,2023-06-22T00:00:00.000000000Z,111233
usdt_eth,2023-06-23T00:00:00.000000000Z,110492
usdt_eth,2023-06-24T00:00:00.000000000Z,82920
usdt_eth,2023-06-25T00:00:00.000000000Z,80902
usdt_eth,2023-06-26T00:00:00.000000000Z,114965
usdt_eth,2023-06-27T00:00:00.000000000Z,111891
usdt_eth,2023-06-28T00:00:00.000000000Z,117397
usdt_eth,2023-06-29T00:00:00.000000000Z,108127
usdt_eth,2023-06-30T00:00:00.000000000Z,137998
usdt_eth,2023-07-01T00:00:00.000000000Z,94477
usdt_eth,2023-07-02T00:00:00.000000000Z,81799
usdt_eth,2023-07-03T00:00:00.000000000Z,118684
usdt_eth,2023-07-04T00:00:00.000000000Z,105753
usdt_eth,2023-07-05T00:00:00.000000000Z,96644
usdt_eth,2023-07-06T00:00:00.000000000Z,111403
usdt_eth,2023-07-07T00:00:00.000000000Z,111511
usdt_eth,2023-07-08T00:00:00.000000000Z,83775
usdt_eth,2023-07-09T00:00:00.000000000Z,76673
usdt_eth,2023-07-10T00:00:00.000000000Z,114325
usdt_eth,2023-07-11T00:00:00.000000000Z,110520
usdt_eth,2023-07-12T00:00:00.000000000Z,104499
usdt_eth,2023-07-13T00:00:00.000000000Z,123385
usdt_eth,2023-07-14T00:00:00.000000000Z,129825
usdt_eth,2023-07-15T00:00:00.000000000Z,89002
usdt_eth,2023-07-16T00:00:00.000000000Z,85329
usdt_eth,2023-07-17T00:00:00.000000000Z,118858
usdt_eth,2023-07-18T00:00:00.000000000Z,111757
usdt_eth,2023-07-19T00:00:00.000000000Z,111035
usdt_eth,2023-07-20T00:00:00.000000000Z,108514
usdt_eth,2023-07-21T00:00:00.000000000Z,103129
usdt_eth,2023-07-22T00:00:00.000000000Z,81470
usdt_eth,2023-07-23T00:00:00.000000000Z,75751
usdt_eth,2023-07-24T00:00:00.000000000Z,108577
usdt_eth,2023-07-25T00:00:00.000000000Z,103911
usdt_eth,2023-07-26T00:00:00.000000000Z,107732
usdt_eth,2023-07-27T00:00:00.000000000Z,100706
usdt_eth,2023-07-28T00:00:00.000000000Z,100108
usdt_eth,2023-07-29T00:00:00.000000000Z,77157
usdt_eth,2023-07-30T00:00:00.000000000Z,77697
usdt_eth,2023-07-31T00:00:00.000000000Z,114747
usdt_eth,2023-08-01T00:00:00.000000000Z,128555
usdt_eth,2023-08-02T00:00:00.000000000Z,117004
usdt_eth,2023-08-03T00:00:00.000000000Z,113360
usdt_eth,2023-08-04T00:00:00.000000000Z,111764
usdt_eth,2023-08-05T00:00:00.000000000Z,87505
usdt_eth,2023-08-06T00:00:00.000000000Z,82935
usdt_eth,2023-08-07T00:00:00.000000000Z,119131
usdt_eth,2023-08-08T00:00:00.000000000Z,124992
usdt_eth,2023-08-09T00:00:00.000000000Z,122106
usdt_eth,2023-08-10T00:00:00.000000000Z,117978
usdt_eth,2023-08-11T00:00:00.000000000Z,107571
usdt_eth,2023-08-12T00:00:00.000000000Z,82168
usdt_eth,2023-08-13T00:00:00.000000000Z,78377
usdt_eth,2023-08-14T00:00:00.000000000Z,109277
usdt_eth,2023-08-15T00:00:00.000000000Z,115582
usdt_eth,2023-08-16T00:00:00.000000000Z,112580
usdt_eth,2023-08-17T00:00:00.000000000Z,129734
usdt_eth,2023-08-18T00:00:00.000000000Z,131086
usdt_eth,2023-08-19T00:00:00.000000000Z,90229
usdt_eth,2023-08-20T00:00:00.000000000Z,78387
usdt_eth,2023-08-21T00:00:00.000000000Z,107753
usdt_eth,2023-08-22T00:00:00.000000000Z,110101
usdt_eth,2023-08-23T00:00:00.000000000Z,112230
usdt_eth,2023-08-24T00:00:00.000000000Z,107675
usdt_eth,2023-08-25T00:00:00.000000000Z,105676
usdt_eth,2023-08-26T00:00:00.000000000Z,82800
usdt_eth,2023-08-27T00:00:00.000000000Z,77298
usdt_eth,2023-08-28T00:00:00.000000000Z,106674
usdt_eth,2023-08-29T00:00:00.000000000Z,114100
usdt_eth,2023-08-30T00:00:00.000000000Z,113281
usdt_eth,2023-08-31T00:00:00.000000000Z,119689
usdt_eth,2023-09-01T00:00:00.000000000Z,126090
usdt_eth,2023-09-02T00:00:00.000000000Z,93059
usdt_eth,2023-09-03T00:00:00.000000000Z,81190
usdt_eth,2023-09-04T00:00:00.000000000Z,118993
usdt_eth,2023-09-05T00:00:00.000000000Z,116661
usdt_eth,2023-09-06T00:00:00.000000000Z,115660
usdt_eth,2023-09-07T00:00:00.000000000Z,112787
usdt_eth,2023-09-08T00:00:00.000000000Z,117553
usdt_eth,2023-09-09T00:00:00.000000000Z,83400
usdt_eth,2023-09-10T00:00:00.000000000Z,85835
usdt_eth,2023-09-11T00:00:00.000000000Z,120053
usdt_eth,2023-09-12T00:00:00.000000000Z,121162
usdt_eth,2023-09-13T00:00:00.000000000Z,111509
usdt_eth,2023-09-14T00:00:00.000000000Z,123483
usdt_eth,2023-09-15T00:00:00.000000000Z,121961
usdt_eth,2023-09-16T00:00:00.000000000Z,89364
usdt_eth,2023-09-17T00:00:00.000000000Z,79020
usdt_eth,2023-09-18T00:00:00.000000000Z,117613
usdt_eth,2023-09-19T00:00:00.000000000Z,120982
usdt_eth,2023-09-20T00:00:00.000000000Z,117427
usdt_eth,2023-09-21T00:00:00.000000000Z,113628
usdt_eth,2023-09-22T00:00:00.000000000Z,117729
usdt_eth,2023-09-23T00:00:00.000000000Z,88561
usdt_eth,2023-09-24T00:00:00.000000000Z,84186
usdt_eth,2023-09-25T00:00:00.000000000Z,119664
usdt_eth,2023-09-26T00:00:00.000000000Z,120805
usdt_eth,2023-09-27T00:00:00.000000000Z,123083
usdt_eth,2023-09-28T00:00:00.000000000Z,129387
usdt_eth,2023-09-29T00:00:00.000000000Z,126174
usdt_eth,2023-09-30T00:00:00.000000000Z,101879
usdt_eth,2023-10-01T00:00:00.000000000Z,101698
usdt_eth,2023-10-02T00:00:00.000000000Z,139732
usdt_eth,2023-10-03T00:00:00.000000000Z,131099
usdt_eth,2023-10-04T00:00:00.000000000Z,127829
usdt_eth,2023-10-05T00:00:00.000000000Z,129268
usdt_eth,2023-10-06T00:00:00.000000000Z,133290
usdt_eth,2023-10-07T00:00:00.000000000Z,115746
usdt_eth,2023-10-08T00:00:00.000000000Z,109579
usdt_eth,2023-10-09T00:00:00.000000000Z,141462
usdt_eth,2023-10-10T00:00:00.000000000Z,132743
usdt_eth,2023-10-11T00:00:00.000000000Z,134435
usdt_eth,2023-10-12T00:00:00.000000000Z,127233
usdt_eth,2023-10-13T00:00:00.000000000Z,125051
usdt_eth,2023-10-14T00:00:00.000000000Z,108198
usdt_eth,2023-10-15T00:00:00.000000000Z,93339
usdt_eth,2023-10-16T00:00:00.000000000Z,137477
usdt_eth,2023-10-17T00:00:00.000000000Z,131275
usdt_eth,2023-10-18T00:00:00.000000000Z,126036
usdt_eth,2023-10-19T00:00:00.000000000Z,134453
usdt_eth,2023-10-20T00:00:00.000000000Z,139794
usdt_eth,2023-10-21T00:00:00.000000000Z,105303
usdt_eth,2023-10-22T00:00:00.000000000Z,105493
usdt_eth,2023-10-23T00:00:00.000000000Z,156248
usdt_eth,2023-10-24T00:00:00.000000000Z,169693
usdt_eth,2023-10-25T00:00:00.000000000Z,143878
usdt_eth,2023-10-26T00:00:00.000000000Z,142321
usdt_eth,2023-10-27T00:00:00.000000000Z,133847
usdt_eth,2023-10-28T00:00:00.000000000Z,105107
usdt_eth,2023-10-29T00:00:00.000000000Z,99180
usdt_eth,2023-10-30T00:00:00.000000000Z,133925
usdt_eth,2023-10-31T00:00:00.000000000Z,147873
usdt_eth,2023-11-01T00:00:00.000000000Z,148064
usdt_eth,2023-11-02T00:00:00.000000000Z,150101
usdt_eth,2023-11-03T00:00:00.000000000Z,143440
usdt_eth,2023-11-04T00:00:00.000000000Z,109463
usdt_eth,2023-11-05T00:00:00.000000000Z,108864
usdt_eth,2023-11-06T00:00:00.000000000Z,139561
usdt_eth,2023-11-07T00:00:00.000000000Z,146327
usdt_eth,2023-11-08T00:00:00.000000000Z,136763
usdt_eth,2023-11-09T00:00:00.000000000Z,161108
usdt_eth,2023-11-10T00:00:00.000000000Z,164347
usdt_eth,2023-11-11T00:00:00.000000000Z,122976
usdt_eth,2023-11-12T00:00:00.000000000Z,110557
usdt_eth,2023-11-13T00:00:00.000000000Z,132949
usdt_eth,2023-11-14T00:00:00.000000000Z,139692
usdt_eth,2023-11-15T00:00:00.000000000Z,145639
usdt_eth,2023-11-16T00:00:00.000000000Z,151766
usdt_eth,2023-11-17T00:00:00.000000000Z,142259
usdt_eth,2023-11-18T00:00:00.000000000Z,116230
usdt_eth,2023-11-19T00:00:00.000000000Z,115617
usdt_eth,2023-11-20T00:00:00.000000000Z,148815
usdt_eth,2023-11-21T00:00:00.000000000Z,160110
usdt_eth,2023-11-22T00:00:00.000000000Z,153715
usdt_eth,2023-11-23T00:00:00.000000000Z,139857
usdt_eth,2023-11-24T00:00:00.000000000Z,145809
usdt_eth,2023-11-25T00:00:00.000000000Z,114722
usdt_eth,2023-11-26T00:00:00.000000000Z,105272
usdt_eth,2023-11-27T00:00:00.000000000Z,138556
usdt_eth,2023-11-28T00:00:00.000000000Z,138549
usdt_eth,2023-11-29T00:00:00.000000000Z,139102
usdt_eth,2023-11-30T00:00:00.000000000Z,139930
usdt_eth,2023-12-01T00:00:00.000000000Z,147093
usdt_eth,2023-12-02T00:00:00.000000000Z,117931
usdt_eth,2023-12-03T00:00:00.000000000Z,113647
usdt_eth,2023-12-04T00:00:00.000000000Z,160691
usdt_eth,2023-12-05T00:00:00.000000000Z,158042
usdt_eth,2023-12-06T00:00:00.000000000Z,151433
usdt_eth,2023-12-07T00:00:00.000000000Z,154903
usdt_eth,2023-12-08T00:00:00.000000000Z,160330
usdt_eth,2023-12-09T00:00:00.000000000Z,135660
usdt_eth,2023-12-10T00:00:00.000000000Z,125776
usdt_eth,2023-12-11T00:00:00.000000000Z,175224
usdt_eth,2023-12-12T00:00:00.000000000Z,145492
usdt_eth,2023-12-13T00:00:00.000000000Z,141971
usdt_eth,2023-12-14T00:00:00.000000000Z,154955
usdt_eth,2023-12-15T00:00:00.000000000Z,150386
usdt_eth,2023-12-16T00:00:00.000000000Z,125047
usdt_eth,2023-12-17T00:00:00.000000000Z,116560
usdt_eth,2023-12-18T00:00:00.000000000Z,146936
usdt_eth,2023-12-19T00:00:00.000000000Z,146078
usdt_eth,2023-12-20T00:00:00.000000000Z,140497
usdt_eth,2023-12-21T00:00:00.000000000Z,149599
usdt_eth,2023-12-22T00:00:00.000000000Z,158230
usdt_eth,2023-12-23T00:00:00.000000000Z,129659
usdt_eth,2023-12-24T00:00:00.000000000Z,121586
usdt_eth,2023-12-25T00:00:00.000000000Z,122315
usdt_eth,2023-12-26T00:00:00.000000000Z,144701
usdt_eth,2023-12-27T00:00:00.000000000Z,151801
usdt_eth,2023-12-28T00:00:00.000000000Z,163522
usdt_eth,2023-12-29T00:00:00.000000000Z,156679
usdt_eth,2023-12-30T00:00:00.000000000Z,126692
usdt_eth,2023-12-31T00:00:00.000000000Z,118379
usdt_eth,2024-01-01T00:00:00.000000000Z,113719
usdt_eth,2024-01-02T00:00:00.000000000Z,162071
usdt_eth,2024-01-03T00:00:00.000000000Z,160773
usdt_eth,2024-01-04T00:00:00.000000000Z,164202
usdt_eth,2024-01-05T00:00:00.000000000Z,157504
usdt_eth,2024-01-06T00:00:00.000000000Z,120281
usdt_eth,2024-01-07T00:00:00.000000000Z,110247
usdt_eth,2024-01-08T00:00:00.000000000Z,168248
usdt_eth,2024-01-09T00:00:00.000000000Z,162112
usdt_eth,2024-01-10T00:00:00.000000000Z,160583
usdt_eth,2024-01-11T00:00:00.000000000Z,171932
usdt_eth,2024-01-12T00:00:00.000000000Z,161586
usdt_eth,2024-01-13T00:00:00.000000000Z,127685
usdt_eth,2024-01-14T00:00:00.000000000Z,111678
usdt_eth,2024-01-15T00:00:00.000000000Z,151017
usdt_eth,2024-01-16T00:00:00.000000000Z,152335
usdt_eth,2024-01-17T00:00:00.000000000Z,139723
usdt_eth,2024-01-18T00:00:00.000000000Z,147510
usdt_eth,2024-01-19T00:00:00.000000000Z,161976
usdt_eth,2024-01-20T00:00:00.000000000Z,117860
usdt_eth,2024-01-21T00:00:00.000000000Z,120712
usdt_eth,2024-01-22T00:00:00.000000000Z,167220
usdt_eth,2024-01-23T00:00:00.000000000Z,175078
usdt_eth,2024-01-24T00:00:00.000000000Z,154609
usdt_eth,2024-01-25T00:00:00.000000000Z,142710
usdt_eth,2024-01-26T00:00:00.000000000Z,152528
usdt_eth,2024-01-27T00:00:00.000000000Z,116105
usdt_eth,2024-01-28T00:00:00.000000000Z,119358
usdt_eth,2024-01-29T00:00:00.000000000Z,164923
usdt_eth,2024-01-30T00:00:00.000000000Z,158596
usdt_eth,2024-01-31T00:00:00.000000000Z,161072
usdt_eth,2024-02-01T00:00:00.000000000Z,151823
usdt_eth,2024-02-02T00:00:00.000000000Z,146498
usdt_eth,2024-02-03T00:00:00.000000000Z,112974
usdt_eth,2024-02-04T00:00:00.000000000Z,108323
usdt_eth,2024-02-05T00:00:00.000000000Z,144560
usdt_eth,2024-02-06T00:00:00.000000000Z,133566
usdt_eth,2024-02-07T00:00:00.000000000Z,133693
usdt_eth,2024-02-08T00:00:00.000000000Z,131816
usdt_eth,2024-02-09T00:00:00.000000000Z,131845
usdt_eth,2024-02-10T00:00:00.000000000Z,104419
usdt_eth,2024-02-11T00:00:00.000000000Z,106298
usdt_eth,2024-02-12T00:00:00.000000000Z,132412
usdt_eth,2024-02-13T00:00:00.000000000Z,145496
usdt_eth,2024-02-14T00:00:00.000000000Z,150434
usdt_eth,2024-02-15T00:00:00.000000000Z,150224
usdt_eth,2024-02-16T00:00:00.000000000Z,154896
usdt_eth,2024-02-17T00:00:00.000000000Z,123753
usdt_eth,2024-02-18T00:00:00.000000000Z,122008
usdt_eth,2024-02-19T00:00:00.000000000Z,157286
usdt_eth,2024-02-20T00:00:00.000000000Z,159337
usdt_eth,2024-02-21T00:00:00.000000000Z,148673
usdt_eth,2024-02-22T00:00:00.000000000Z,145017
usdt_eth,2024-02-23T00:00:00.000000000Z,141469
usdt_eth,2024-02-24T00:00:00.000000000Z,115249
usdt_eth,2024-02-25T00:00:00.000000000Z,115937
usdt_eth,2024-02-26T00:00:00.000000000Z,158825
usdt_eth,2024-02-27T00:00:00.000000000Z,167226
usdt_eth,2024-02-28T00:00:00.000000000Z,175863
usdt_eth,2024-02-29T00:00:00.000000000Z,178534
usdt_eth,2024-03-01T00:00:00.000000000Z,170963
usdt_eth,2024-03-02T00:00:00.000000000Z,145526
usdt_eth,2024-03-03T00:00:00.000000000Z,136140
usdt_eth,2024-03-04T00:00:00.000000000Z,174166
usdt_eth,2024-03-05T00:00:00.000000000Z,183643
usdt_eth,2024-03-06T00:00:00.000000000Z,166968
usdt_eth,2024-03-07T00:00:00.000000000Z,164158
usdt_eth,2024-03-08T00:00:00.000000000Z,157761
usdt_eth,2024-03-09T00:00:00.000000000Z,134281
usdt_eth,2024-03-10T00:00:00.000000000Z,129551
usdt_eth,2024-03-11T00:00:00.000000000Z,162609
usdt_eth,2024-03-12T00:00:00.000000000Z,161854
usdt_eth,2024-03-13T00:00:00.000000000Z,149459
usdt_eth,2024-03-14T00:00:00.000000000Z,160048
usdt_eth,2024-03-15T00:00:00.000000000Z,173519
usdt_eth,2024-03-16T00:00:00.000000000Z,143296
usdt_eth,2024-03-17T00:00:00.000000000Z,136447
usdt_eth,2024-03-18T00:00:00.000000000Z,157795
usdt_eth,2024-03-19T00:00:00.000000000Z,180040
usdt_eth,2024-03-20T00:00:00.000000000Z,176948
usdt_eth,2024-03-21T00:00:00.000000000Z,161026
usdt_eth,2024-03-22T00:00:00.000000000Z,164844
usdt_eth,2024-03-23T00:00:00.000000000Z,137027
usdt_eth,2024-03-24T00:00:00.000000000Z,124955
usdt_eth,2024-03-25T00:00:00.000000000Z,169628
usdt_eth,2024-03-26T00:00:00.000000000Z,178419
usdt_eth,2024-03-27T00:00:00.000000000Z,168143
usdt_eth,2024-03-28T00:00:00.000000000Z,168513
usdt_eth,2024-03-29T00:00:00.000000000Z,152451
usdt_eth,2024-03-30T00:00:00.000000000Z,125904
usdt_eth,2024-03-31T00:00:00.000000000Z,129265
usdt_eth,2024-04-01T00:00:00.000000000Z,162678
usdt_eth,2024-04-02T00:00:00.000000000Z,183101
usdt_eth,2024-04-03T00:00:00.000000000Z,168134
usdt_eth,2024-04-04T00:00:00.000000000Z,169769
usdt_eth,2024-04-05T00:00:00.000000000Z,170626
usdt_eth,2024-04-06T00:00:00.000000000Z,128394
usdt_eth,2024-04-07T00:00:00.000000000Z,122294
usdt_eth,2024-04-08T00:00:00.000000000Z,162163
usdt_eth,2024-04-09T00:00:00.000000000Z,165546
usdt_eth,2024-04-10T00:00:00.000000000Z,169391
usdt_eth,2024-04-11T00:00:00.000000000Z,163790
usdt_eth,2024-04-12T00:00:00.000000000Z,179740
usdt_eth,2024-04-13T00:00:00.000000000Z,165020
usdt_eth,2024-04-14T00:00:00.000000000Z,162525
usdt_eth,2024-04-15T00:00:00.000000000Z,175081
usdt_eth,2024-04-16T00:00:00.000000000Z,179823
usdt_eth,2024-04-17T00:00:00.000000000Z,159465
usdt_eth,2024-04-18T00:00:00.000000000Z,163766
usdt_eth,2024-04-19T00:00:00.000000000Z,172028
usdt_eth,2024-04-20T00:00:00.000000000Z,130526
usdt_eth,2024-04-21T00:00:00.000000000Z,128130
usdt_eth,2024-04-22T00:00:00.000000000Z,160724
usdt_eth,2024-04-23T00:00:00.000000000Z,152230
usdt_eth,2024-04-24T00:00:00.000000000Z,155610
usdt_eth,2024-04-25T00:00:00.000000000Z,164982
usdt_eth,2024-04-26T00:00:00.000000000Z,159182
usdt_eth,2024-04-27T00:00:00.000000000Z,130749
usdt_eth,2024-04-28T00:00:00.000000000Z,123901
usdt_eth,2024-04-29T00:00:00.000000000Z,172391
usdt_eth,2024-04-30T00:00:00.000000000Z,181209
usdt_eth,2024-05-01T00:00:00.000000000Z,178871
usdt_eth,2024-05-02T00:00:00.000000000Z,161216
usdt_eth,2024-05-03T00:00:00.000000000Z,158323
usdt_eth,2024-05-04T00:00:00.000000000Z,123460
usdt_eth,2024-05-05T00:00:00.000000000Z,110877
usdt_eth,2024-05-06T00:00:00.000000000Z,154973
usdt_eth,2024-05-07T00:00:00.000000000Z,162062
usdt_eth,2024-05-08T00:00:00.000000000Z,161082
usdt_eth,2024-05-09T00:00:00.000000000Z,158651
usdt_eth,2024-05-10T00:00:00.000000000Z,158494
usdt_eth,2024-05-11T00:00:00.000000000Z,113948
usdt_eth,2024-05-12T00:00:00.000000000Z,107803
usdt_eth,2024-05-13T00:00:00.000000000Z,154931
usdt_eth,2024-05-14T00:00:00.000000000Z,161897
usdt_eth,2024-05-15T00:00:00.000000000Z,164265
usdt_eth,2024-05-16T00:00:00.000000000Z,164804
usdt_eth,2024-05-17T00:00:00.000000000Z,161675
usdt_eth,2024-05-18T00:00:00.000000000Z,148583
usdt_eth,2024-05-19T00:00:00.000000000Z,129342
usdt_eth,2024-05-20T00:00:00.000000000Z,160565
usdt_eth,2024-05-21T00:00:00.000000000Z,187905
usdt_eth,2024-05-22T00:00:00.000000000Z,168538
usdt_eth,2024-05-23T00:00:00.000000000Z,169172
usdt_eth,2024-05-24T00:00:00.000000000Z,158084
usdt_eth,2024-05-25T00:00:00.000000000Z,130223
usdt_eth,2024-05-26T00:00:00.000000000Z,123912
usdt_eth,2024-05-27T00:00:00.000000000Z,150463
usdt_eth,2024-05-28T00:00:00.000000000Z,153668
usdt_eth,2024-05-29T00:00:00.000000000Z,164299
usdt_eth,2024-05-30T00:00:00.000000000Z,160732
usdt_eth,2024-05-31T00:00:00.000000000Z,164619
usdt_eth,2024-06-01T00:00:00.000000000Z,139992
usdt_eth,2024-06-02T00:00:00.000000000Z,122569
usdt_eth,2024-06-03T00:00:00.000000000Z,165360
usdt_eth,2024-06-04T00:00:00.000000000Z,169915
usdt_eth,2024-06-05T00:00:00.000000000Z,162821
usdt_eth,2024-06-06T00:00:00.000000000Z,151680
usdt_eth,2024-06-07T00:00:00.000000000Z,164386
usdt_eth,2024-06-08T00:00:00.000000000Z,136548
usdt_eth,2024-06-09T00:00:00.000000000Z,120409
usdt_eth,2024-06-10T00:00:00.000000000Z,159751
usdt_eth,2024-06-11T00:00:00.000000000Z,175601
usdt_eth,2024-06-12T00:00:00.000000000Z,167312
usdt_eth,2024-06-13T00:00:00.000000000Z,164324
usdt_eth,2024-06-14T00:00:00.000000000Z,170735
usdt_eth,2024-06-15T00:00:00.000000000Z,131810
usdt_eth,2024-06-16T00:00:00.000000000Z,117985
usdt_eth,2024-06-17T00:00:00.000000000Z,159740
usdt_eth,2024-06-18T00:00:00.000000000Z,173230
usdt_eth,2024-06-19T00:00:00.000000000Z,148621
usdt_eth,2024-06-20T00:00:00.000000000Z,145881
usdt_eth,2024-06-21T00:00:00.000000000Z,158153
usdt_eth,2024-06-22T00:00:00.000000000Z,134859
usdt_eth,2024-06-23T00:00:00.000000000Z,115825
usdt_eth,2024-06-24T00:00:00.000000000Z,175021
usdt_eth,2024-06-25T00:00:00.000000000Z,163004
usdt_eth,2024-06-26T00:00:00.000000000Z,162320
usdt_eth,2024-06-27T00:00:00.000000000Z,148626
usdt_eth,2024-06-28T00:00:00.000000000Z,155275
usdt_eth,2024-06-29T00:00:00.000000000Z,123795
usdt_eth,2024-06-30T00:00:00.000000000Z,128555
usdt_eth,2024-07-01T00:00:00.000000000Z,164345
usdt_eth,2024-07-02T00:00:00.000000000Z,162108
usdt_eth,2024-07-03T00:00:00.000000000Z,157246
usdt_eth,2024-07-04T00:00:00.000000000Z,181563
usdt_eth,2024-07-05T00:00:00.000000000Z,201349
usdt_eth,2024-07-06T00:00:00.000000000Z,138016
usdt_eth,2024-07-07T00:00:00.000000000Z,126716
usdt_eth,2024-07-08T00:00:00.000000000Z,169557
usdt_eth,2024-07-09T00:00:00.000000000Z,154151
usdt_eth,2024-07-10T00:00:00.000000000Z,152403
usdt_eth,2024-07-11T00:00:00.000000000Z,153076
usdt_eth,2024-07-12T00:00:00.000000000Z,153690
usdt_eth,2024-07-13T00:00:00.000000000Z,124694
usdt_eth,2024-07-14T00:00:00.000000000Z,119049
usdt_eth,2024-07-15T00:00:00.000000000Z,160654
usdt_eth,2024-07-16T00:00:00.000000000Z,160641
usdt_eth,2024-07-17T00:00:00.000000000Z,148857
usdt_eth,2024-07-18T00:00:00.000000000Z,142862
usdt_eth,2024-07-19T00:00:00.000000000Z,149963
usdt_eth,2024-07-20T00:00:00.000000000Z,123026
usdt_eth,2024-07-21T00:00:00.000000000Z,115373
usdt_eth,2024-07-22T00:00:00.000000000Z,152345
usdt_eth,2024-07-23T00:00:00.000000000Z,153506
usdt_eth,2024-07-24T00:00:00.000000000Z,147650
usdt_eth,2024-07-25T00:00:00.000000000Z,173860
usdt_eth,2024-07-26T00:00:00.000000000Z,160037
usdt_eth,2024-07-27T00:00:00.000000000Z,125497
usdt_eth,2024-07-28T00:00:00.000000000Z,117789
usdt_eth,2024-07-29T00:00:00.000000000Z,163806
usdt_eth,2024-07-30T00:00:00.000000000Z,150809
usdt_eth,2024-07-31T00:00:00.000000000Z,155128
usdt_eth,2024-08-01T00:00:00.000000000Z,171990
usdt_eth,2024-08-02T00:00:00.000000000Z,175713
usdt_eth,2024-08-03T00:00:00.000000000Z,158456
usdt_eth,2024-08-04T00:00:00.000000000Z,158395
usdt_eth,2024-08-05T00:00:00.000000000Z,253742
usdt_eth,2024-08-06T00:00:00.000000000Z,194830
usdt_eth,2024-08-07T00:00:00.000000000Z,185830
usdt_eth,2024-08-08T00:00:00.000000000Z,176249
usdt_eth,2024-08-09T00:00:00.000000000Z,163947
usdt_eth,2024-08-10T00:00:00.000000000Z,131301
usdt_eth,2024-08-11T00:00:00.000000000Z,127916
usdt_eth,2024-08-12T00:00:00.000000000Z,166238
usdt_eth,2024-08-13T00:00:00.000000000Z,174510
usdt_eth,2024-08-14T00:00:00.000000000Z,168548
usdt_eth,2024-08-15T00:00:00.000000000Z,167793
usdt_eth,2024-08-16T00:00:00.000000000Z,179693
usdt_eth,2024-08-17T00:00:00.000000000Z,133753
usdt_eth,2024-08-18T00:00:00.000000000Z,127791
usdt_eth,2024-08-19T00:00:00.000000000Z,171844
usdt_eth,2024-08-20T00:00:00.000000000Z,189529
usdt_eth,2024-08-21T00:00:00.000000000Z,184669
usdt_eth,2024-08-22T00:00:00.000000000Z,178954
usdt_eth,2024-08-23T00:00:00.000000000Z,207900
usdt_eth,2024-08-24T00:00:00.000000000Z,170511
usdt_eth,2024-08-25T00:00:00.000000000Z,152960
usdt_eth,2024-08-26T00:00:00.000000000Z,195113
usdt_eth,2024-08-27T00:00:00.000000000Z,209433
usdt_eth,2024-08-28T00:00:00.000000000Z,211969
usdt_eth,2024-08-29T00:00:00.000000000Z,214608
usdt_eth,2024-08-30T00:00:00.000000000Z,218186
usdt_eth,2024-08-31T00:00:00.000000000Z,170382
usdt_eth,2024-09-01T00:00:00.000000000Z,176121
usdt_eth,2024-09-02T00:00:00.000000000Z,183660
usdt_eth,2024-09-03T00:00:00.000000000Z,192616
usdt_eth,2024-09-04T00:00:00.000000000Z,192945
usdt_eth,2024-09-05T00:00:00.000000000Z,167871
usdt_eth,2024-09-06T00:00:00.000000000Z,203936
usdt_eth,2024-09-07T00:00:00.000000000Z,197502
